text-small,f-m-20,f-m-20 2,
"23 Jul 2025
					21:23:30",Penyampaian Bukti Iklan Panggilan RUPS [],INCO,"INCO menyampaikan bukti pemberitahuan RUPS melalui media situs web perseroan, IDX dan KSEI"
"24 Jul 2025
					11:20:45",Penjelasan atas Pemberitaan Media Massa [],INCO,INCO memberikan penjelasan atas pemberitaan terkait kemitraan dengan pihak dari Korea
"28 Jul 2025
					10:22:15",Penyampaian Materi dan Risalah Sesi Tanya Jawab pada Acara Medan IMC [],INCO,INCO menyampaikan materi dan risalah sesi tanya jawab pada acara Medan IMC
"28 Jul 2025
					18:21:23",Siaran Pers Rapat Umum Pemegang Saham Luar Biasa  [],INCO,INCO menyampaikan siaran pers RUPSLB 
"29 Jul 2025
					18:05:07",Penerimaan Surat Permohonan Pengunduran Diri Direktur PT Vale Indonesia Tbk [],INCO,INCO mengumumkan pengunduran diri seorang direktur PT Vale Indonesia Tbk
"30 Jul 2025
					16:28:46",Perubahan Corporate Secretary [],INCO,INCO mengumumkan perubahan corporate secretary
"30 Jul 2025
					18:06:41",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],INCO,"Laporan Keuangan Interim INCO menunjukkan pendapatan sebesar Rp6,93 triliun, laba periode berjalan sebesar Rp0,41 triliun dan total aset sebesar Rp51,48 triliun"
"30 Jul 2025
					18:29:48",Siaran Pers Pencapaian Kinerja Keuangan dan Operasional Triwulan Kedua [],INCO,INCO menyampaikan siaran pers pencapaian kinerja keuangan dan operasional triwulan ke 2
"30 Jul 2025
					18:40:58",Ringkasan Risalah Rapat Umum Para Pemegang Saham Luar Biasa [],INCO,INCO memerikan ringkasan risalah RUPSLB yang membahas perubahan susunan pengurus perseroan
"31 Jul 2025
					13:29:44",Penyampaian Bukti Iklan Informasi Laporan Keuangan Interim [],INCO,"INCO menyampaikan bukti iklan informasi laporan keuangan interim melalui media situs web perseroan, IDX dan KSEI"
"31 Jul 2025
					14:02:33",Penyampaian Bukti Iklan Hasil RUPS [],INCO,"INCO menyampaikan bukti pemberitahuan RUPS melalui media situs web perseroan, IDX dan KSEI"
"31 Jul 2025
					17:25:53",Siaran Pers Katalis Baru bagi Operasional PT Vale [],INCO,INCO menyampaikan siaran pers berjudul Katalis Baru bagi Operasional PT Vale
"25 Jul 2025
					16:55:30","Evaluasi Indeks IDX30, LQ45, IDX80, KOMPAS100, BISNIS-27, MNC36, SMinfra18, dan IDXESGL []",INDEKS,Bursa mengumumkan evaluasi indeks dan indeks LQ45 mengalami perubahan dimana ESSA dan SIDO keluar dari perhitungan indeks dan AADI dan SCMA masuk ke perhitungan indeks
"10 Jul 2025
					17:23:25",Laporan Bulanan Registrasi Pemegang Efek [],INDF,"Laporan Bulanan Registrasi Pemegang Efek INDF menunjukkan kenaikan jumlah saham free float sebesar 0,07% dan penurunan jumlah pemegang saham sebanyak 1.722 pemegang"
"31 Jul 2025
					18:55:46",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],INDF,"Laporan Keuangan Interim INDF menunjukkan pendapatan sebesar 1,563,678 ribu USD, laba periode berjalan sebesar 163,695 ribu USD dan total aset sebesar 12,328,099 ribu USD"
"31 Jul 2025
					19:12:54",Penyampaian Siaran Pers Kinerja Keuangan PT Indofood Sukses Makmur Tbk [],INDF,INDF menyampaikan siaran pers kinerja keuangan PT Indofood Sukses Makmur Tbk 
"02 Jul 2025
					10:23:51",Pelunasan Obligasi [],INKP,INKP mengumumkan pelunasan Obligasi Berkelanjutan IV sejumlah Rp385.140.000.000
"02 Jul 2025
					10:26:01",Pelunasan Obligasi USD [],INKP,INKP mengumumkan pelunasan Obligasi Berkelanjutan I sejumlah USD 200.000
"04 Jul 2025
					16:03:20",Laporan Bulanan Registrasi Pemegang Efek [],INKP,Laporan Bulanan Registrasi Pemegang Efek INKP menunjukkan penurunan pemegang saham sebanyak 236 pemegang
"14 Jul 2025
					16:44:41",Laporan Penggunaan Dana Hasil Penawaran Umum [],INKP,INKP melaporkan penggunaan dana hasil penawaran umum Obligasi Berkelanjutan V dan Sukuk Mudharabah Berkelanjutan IV
"30 Jul 2025
					15:06:42",Informasi Pelunasan Efek [],INKP,"INKP menginformasikan pelunasan efek Obligasi Berkelanjutan II senilai 7,626,500 USD"
"30 Jul 2025
					15:10:31",Informasi Pelunasan Efek [],INKP,"INKP menginformasikan pelunasan efek Obligasi Berkelanjutan III senilai Rp1,603,930,000,000 dan Sukuk Mudharabah Berkelanjutan II senilai Rp455,190,000,000"
"31 Jul 2025
					16:25:54",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],INKP,"Laporan Keuangan Interim INKP menunjukkan  pendapatan sebesar USD1.563.678 ribu, laba periode berjalan sebesar USD163.695 ribu, dan total aset sebesar USD12.328.099 ribu"
"10 Jul 2025
					17:21:34",Laporan Bulanan Registrasi Pemegang Efek [],ISAT,Laporan Bulanan Registrasi Pemegang Efek ISAT menunjukkan
"30 Jul 2025
					11:20:30",Penyampaian Laporan Keuangan Interim Yang Ditelaah Secara Terbatas [],ISAT,"Laporan Keuangan Interim ISAT menunjukkan pendapatan sebesar Rp27.109.586 juta, laba periode berjalan sebesar Rp2.513.251 juta, dan total aset sebesar Rp117.504.424 juta"
"31 Jul 2025
					19:17:27",Penerimaan Surat Permohonan Pengunduran Diri Komisaris PT Indosat Tbk (Perseroan) [],ISAT,ISAT melaporkan surat pengunduran diri komisaris
"08 Jul 2025
					12:59:16",Laporan Bulanan Registrasi Pemegang Efek [],ITMG,Laporan Bulanan Registrasi Pemegang Efek ITMG menunjukkan penurunan pemegang saham sebanyak 974 pemegang
"08 Jul 2025
					16:28:44",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],ITMG,ITMG melaporkan perubahan kepemilikan saham pemegang >5% yang membeli 585.000.000 saham untuk investasi jangka panjang dan diversifikasi 
"10 Jul 2025
					19:12:39",Laporan Bulanan Aktivitas Eksplorasi [],ITMG,"Laporan Bulanan Aktivitas Eksplorasi ITMG menunjukkan pengeluaran biaya Rp10.175.009.770 dengan aktivitas berupa pengeboran, pengambilan sampel batubara dan eksplorasi open hole"
"28 Jul 2025
					13:49:45",Rencana Penyampaian Laporan Keuangan Kuartal II Ditelaah secara terbatas [],ITMG,ITMG menyampaikan rencana penyampaian Laporan Keuangan Kuartal II tahun ini
"08 Jul 2025
					16:41:08",Laporan Bulanan Registrasi Pemegang Efek [],JPFA,Laporan Bulanan Registrasi Pemegang Efek JPFA menunjukkan kenaikan kepemilikan saham seorang komisaris dari 250.000 menjadi 610.000 dan kenaikan jumlah pemegang saham sebanyak 1.461 pemegang
"31 Jul 2025
					17:26:47",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],JPFA,"Laporan Keuangan Interim JPFA menunjukkan pendapatan sebesar Rp27.481.591 juta, laba periode berjalan sebesar Rp1.362.274 juta, dan total aset sebesar Rp36.374.425 juta"
"31 Jul 2025
					17:38:19",Penunjukan Auditor PT Japfa Comfeed Indonesia Tbk [],JPFA,JPFA menunjuk auditor PT Japfa Comfeed Indonesia Tbk
"04 Jul 2025
					16:37:52",Laporan Bulanan Registrasi Pemegang Efek [],JSMR,"Laporan Bulanan Registrasi Pemegang Efek JSMR menunjukkan kenaikan jumlah saham free float sebesar 0,14% dan kenaikan jumlah pemegang saham sebanyak 494"
"14 Jul 2025
					15:25:50",Transaksi Afiliasi (KOREKSI) [],JSMR,JSMR melaporkan transaksi afiliasi PT Jasamarga Balikpapan Samarinda atas objek transaksi berupa Pemberian Shareholder Loan senilai Rp375.000.000.000
"14 Jul 2025
					15:28:49",Transaksi Afiliasi (KOREKSI) [],JSMR,JSMR melaporkan transaksi afiliasi dengan PT Jasamarga Balikpapan Samarinda atas objek transaksi berupa Pemberian Shareholder Loan senilai Rp6.560.000.000.000
"14 Jul 2025
					15:30:44",Transaksi Afiliasi (KOREKSI) [],JSMR,JSMR melaporkan transaksi afiliasi dengan PT Jasamarga Kualanamu Tol atas objek transaksi berupa Pemberian Shareholder Loan senilai Rp1.900.000.000.000
"14 Jul 2025
					15:33:34",Transaksi Afiliasi (KOREKSI) [],JSMR,JSMR melaporkan transaksi afiliasi antara dua perusahaan dibawah kendali perseroan dengan objek transaksi berupa Pemberian Shareholder Loan PT Jasamarga senilai Rp355.000.000.000
"14 Jul 2025
					15:35:16",Transaksi Afiliasi (KOREKSI) [],JSMR,JSMR melaporkan transaksi afiliasi dengan PT Pilar Sinergi BUMN Indonesia atas objek transaksi berupa Pemberian Shareholder Loan PT Pilar Sinergi senilai Rp116.494.229.213
"29 Jul 2025
					17:21:17",Penyampaian Laporan Keuangan Interim [],JSMR,"Laporan Keuangan Interim JSMR menunjukkan pendapatan sebesar Rp12.942.066 juta, laba periode berjalan sebesar Rp2.478.734 juta, dan total aset sebesar Rp145.385.885 juta"
"07 Jul 2025
					16:48:08",Laporan Bulanan Registrasi Pemegang Efek [],KLBF,"Laporan Bulanan Registrasi Pemegang Efek KLBF menunjukkan penurunan kepemilikan saham Scripless dan kenaikan saham treasury sebesar 0,12% dan penurunan jumlah pemegang saham sebanyak 1.822 pemegang"
"10 Jul 2025
					17:21:16",Laporan Pengalihan Kembali Saham Hasil Buy Back [],KLBF,KLBF melaporkan pengalihan kembali saham hasil buyback sejumlah 61.730.570 saham dengan jumlah saham hasil buyback yang belum dialihkan sebanyak 555.575.130 saham
"31 Jul 2025
					11:54:52",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],KLBF,"Laporan Keuangan Interim KLBF menunjukkan pendapatan sebesar Rp17.079.294.370.143, laba periode berjalan sebesar Rp2.028.090.907.913, dan total aset sebesar Rp29.509.381.541.102"
"02 Jul 2025
					18:41:02",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],MAPA,"MAPA memberikan ringkasan risalah RUPS tahunan yang membahas persetujuan laporan keuangan dan laporan tahunan, persetujuan penggunaan laba bersih, dan persetujuan penunjukan kantor akuntan publik"
"07 Jul 2025
					13:17:36",Laporan Hasil Public Expose - Tahunan [],MAPA,MAPI melaporkan hasil public expose tahunan yang dihadiri 117 peserta
"09 Jul 2025
					16:38:33",Laporan Bulanan Registrasi Pemegang Efek [],MAPA,Laporan Bulanan Registrasi Pemegang Efek MAPA menunjukkan kenaikan pemegang saham sebanyak 103 pemegang
"23 Jul 2025
					10:27:11",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],MAPA,MAPA memberikan informasi terkait dividen tunai senilai Rp114.016.000.000 dengan nilai per saham senilai Rp4
"30 Jul 2025
					18:57:49",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],MAPA,"Laporan Keuangan Interim MAPA menunjukkan pendapatan sebesar Rp8.794.636 juta, laba periode berjalan sebesar Rp654.956 juta, dan total aset sebesar Rp13.465.434 juta"
"30 Jul 2025
					19:28:24",Siaran Pers - Laporan Keuangan 1H (tidak diaudit) PT Map Aktif Adiperkasa Tbk [],MAPA,MAPA merilis siaran pers mengenai laporan keuangan paruh pertama tahun ini
"02 Jul 2025
					18:35:32",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],MAPI,"MAPI memberikan ringkasan risalah RUPS tahunan yang membahas persetujuan laporan keuangan dan laporan tahunan, persetujuan penggunaan laba bersih, dan persetujuan penunjukan kantor akuntan publik"
"02 Jul 2025
					19:18:29",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],MAPI,MAPI memberikan informasi terkait dividen tunai senilai Rp166.000.000.000 dengan nilai per saham senilai Rp10
"07 Jul 2025
					13:20:40",Laporan Hasil Public Expose - Tahunan [],MAPI,MAPI melaporkan hasil public expose tahunan yang dihadiri 157 peserta
"10 Jul 2025
					14:50:25",Laporan Bulanan Registrasi Pemegang Efek [],MAPI,Laporan Bulanan Registrasi Pemegang Efek MAPI menunjukkan kenaikan pemegang saham sebanyak 622 pemegang 
"30 Jul 2025
					19:13:05",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],MAPI,"Laporan Keuangan Interim MAPI menunjukkan pendapatan sebesar Rp19.562.057 juta, laba periode berjalan sebesar Rp1.145.024 juta, dan total aset sebesar Rp31.414.323 juta"
"30 Jul 2025
					19:46:36",Siaran Pers - Laporan Keuangan 1H [],MAPI,MAPI menyampaikan siaran pers mengenai laporan keuangan paruh pertama tahun ini 
"02 Jul 2025
					18:23:44",Transaksi Afiliasi Perjanjian Pinjaman dan Akad Mudharabah antara Perseroan dan MTI [],MBMA,MBMA melaporkan transaksi afiliasi perjanjian pinjaman dan akad mudharabah antara perseroan dengan perusahaan di bawah kendali perseroan
"08 Jul 2025
					17:46:29",Pengumuman Bursa Pencatatan Awal Obligasi dan Sukuk [],MBMA,"Bursa mengumumkan pencatatan awal Obligasi Berkelanjutan I Seri A, B dan C dan Sukuk Mudharabah Berkelanjutan I Seri A dan B milik MBMA"
"10 Jul 2025
					14:44:33",Laporan Bulanan Aktivitas Eksplorasi [],MBMA,"Laporan Bulanan Aktivitas Eksplorasi MBMA menunjukkan penggunaan biaya sebanyak Rp36.690.000.000 untuk kegiatan diamond drilling, pemetaan geologi, pengambilan sampel dan survei geofisika"
"10 Jul 2025
					16:26:08",Laporan Bulanan Registrasi Pemegang Efek [],MBMA,Laporan Bulanan Registrasi Pemegang Efek MBMA menunjukkan
"11 Jul 2025
					17:19:29",Rencana Penyampaian Laporan Keuangan Kuartal II Diaudit [],MBMA,MBMA menyampaikan rencana penyampaian Laporan Keuangan Kuartal II tahun ini
"10 Jul 2025
					14:18:59",Laporan Bulanan Aktivitas Eksplorasi [],MDKA,"Laporan Bulanan Aktivitas Eksplorasi MDKA menunjukkan penggunaan biaya sebanyak Rp115.680.000.000 untuk kegiatan eksplorasi di Jawa Timur, Maluku Barat Daya dan Gorontalo, Sulawesi"
"10 Jul 2025
					17:02:05",Laporan Bulanan Registrasi Pemegang Efek [],MDKA,Laporan Bulanan Registrasi Pemegang Efek MDKA menunjukkan penurunan pemegang saham sebanyak 1.802 pemegang
"10 Jul 2025
					17:50:42",Laporan Penggunaan Dana Hasil Penawaran Umum [],MDKA,MDKA melaporkan penggunaan dana hasil penawaran umum Obligasi Berkelanjutan V
"14 Jul 2025
					16:53:05",Kesiapan Dana untuk Pelunasan Pokok serta Pembayaran Bunga Keempat dari Obligasi Berkelanjutan IV Merdeka Copper Gold Tahap V Seri A [],MDKA,MDKA melaporkan kesiapan dana untuk pelunasan pokok serta pembayaran bunga keempat dari Obligasi Berkelanjutan IV
"15 Jul 2025
					20:26:45",Laporan Pengalihan Kembali Saham Hasil Buy Back [],MDKA,MDKA melaporkan pengalihan saham hasil buyback sejumlah 3.346.500 saham dengan jumlah saham hasil buyback yang belum dialihkan sebanyak 57.882.800 saham
"17 Jul 2025
					14:17:34",Rencana Penyampaian Laporan Keuangan Kuartal II Diaudit [],MDKA,MDKA menyampaikan rencana penyampaian Laporan Keuangan Kuartal II tahun ini 
"31 Jul 2025
					17:29:33",Perubahan Corporate Secretary [],MDKA,MDKA melaporkan perubahan Corporate Secretary
"01 Jul 2025
					11:45:51",Laporan Penggunaan Dana Hasil Penawaran Umum [],MEDC,MEDC melaporkan penggunaan dana hasil penawaran umum Obligasi Berkelanjutan V
"01 Jul 2025
					16:37:16",Penandatanganan Perjanjian kredit  [],MEDC,MEDC melaporkan penandatanganan perjanjian kredit antara dua perusahaan terkendali perseroan senilai 500.000.000 USD
"05 Jul 2025
					10:27:34",Laporan Bulanan Registrasi Pemegang Efek [],MEDC,"Laporan Bulanan Registrasi Pemegang Efek MEDC menunjukkan perubahan kepemilikan saham oleh beberapa direksi dan penurunan jumlah saham free float sebanyak 0,08% dan kenaikan jumlah pemegang saham sebanyak 2.628 pemegang"
"07 Jul 2025
					18:10:30","Perjanjian Pinjaman Antar Perusahaan antara Perseroan dengan PT Mitra Energi Pelayaran (MEP), anak perusahaan yang seluruh sahamnya dimiliki secara tidak langsung oleh Perseroan []",MEDC,MEDC meaporkan perjanjian pinjaman antara perseroan dengan sebuah anak perusahaan
"07 Jul 2025
					18:11:43","Penjaminan Perusahaan antara PT Mitra Energi Gas Sumatera (MEGS) dengan PT Mitra Energi Pelayaran (MEP), keduanya merupakan anak-anak perusahaan yang seluruh sahamnya dimiliki secara langsung dan tidak langsung oleh Perseroan []",MEDC,MEDC melaporkan penjaminan perusahaan antara dua anak perusahaan perseroan
"09 Jul 2025
					06:38:28",Penyampaian Bukti Iklan PENGUMUMAN RAPAT UMUM PEMEGANG OBLIGASI OBLIGASI BERKELANJUTAN IV MEDCO ENERGI INTERNASIONAL TAHAP I [],MEDC,MEDC menyampaikan bukti iklan pengumuman RUPO Obligasi Berkelanjutan Tahap I melalui media Investor Daily
"09 Jul 2025
					06:38:50",Penyampaian Bukti Iklan PENGUMUMAN RAPAT UMUM PEMEGANG OBLIGASI OBLIGASI BERKELANJUTAN IV MEDCO ENERGI INTERNASIONAL TAHAP II [],MEDC,MEDC menyampaikan bukti iklan pengumuman RUPO Obligasi Berkelanjutan Tahap II melalui media Investor Daily
"09 Jul 2025
					06:39:13",Penyampaian Bukti Iklan PENGUMUMAN RAPAT UMUM PEMEGANG OBLIGASI OBLIGASI BERKELANJUTAN IV MEDCO ENERGI INTERNASIONAL TAHAP III [],MEDC,MEDC menyampaikan bukti iklan pengumuman RUPO Obligasi Berkelanjutan Tahap III melalui media Investor Daily
"09 Jul 2025
					16:36:20",Laporan Bulanan Aktivitas Eksplorasi [],MEDC,"Laporan Bulanan Aktivitas Eksplorasi MEDC menunjukkan pengeluaran biaya sekitar 37.960.000 USD dengan aktivitas eksplorasi berupa pengeboran sumur, perekaman seismik, survei geofisikal dan aktivitas lainnya"
"15 Jul 2025
					14:28:14",Laporan Penggunaan Dana Hasil Penawaran Umum [],MEDC,MEDC melaporkan penggunaan dana hasil penawaran umum Obligasi Berkelanjutan VI
"22 Jul 2025
					11:17:02",Pemberitahuan Panggilan RUPO PT Medco Energi Internasional Tbk [],MEDC,MEDC melakukan pemberitahuan panggilan RUPO Obligasi Berkelanjutan IV Tahap I
"22 Jul 2025
					11:22:24",Pemberitahuan Panggilan RUPO PT Medco Energi Internasional Tbk [],MEDC,MEDC melakukan pemberitahuan panggilan RUPO Obligasi Berkelanjutan IV Tahap II
"22 Jul 2025
					11:26:57",Pemberitahuan Panggilan RUPO PT Medco Energi Internasional Tbk [],MEDC,MEDC melakukan pemberitahuan panggilan RUPO Obligasi Berkelanjutan IV Tahap III
"23 Jul 2025
					15:06:29",Penyampaian Bukti Iklan Bukti Iklan Panggilan RUPO Obligasi Berkelanjutan IV Medco Energi Internasional Tahap I [],MEDC,MEDC menyampaikan bukti iklan panggilan RUPO Obligasi Berkelanjutan IV Tahap I melalui media Investor Daily
"23 Jul 2025
					15:16:04",Penyampaian Bukti Iklan Bukti Iklan Panggilan RUPO Obligasi Berkelanjutan IV Medco Energi Internasional Tahap II [],MEDC,MEDC menyampaikan bukti iklan panggilan RUPO Obligasi Berkelanjutan IV Tahap II melalui media Investor Daily
"23 Jul 2025
					15:17:14",Penyampaian Bukti Iklan Bukti Iklan Panggilan RUPO Obligasi Berkelanjutan IV Medco Energi Internasional Tahap III [],MEDC,MEDC menyampaikan bukti iklan panggilan RUPO Obligasi Berkelanjutan IV Tahap III melalui media Investor Daily
"24 Jul 2025
					15:04:28",Tambahan informasi terkait transaksi material dengan penandatanganan perjanjian kredit yang mengakibatkan (i) bertambahnya kewajiban keuangan Perseroan secara konsolidasian; dan (ii) menjadikan Perseroan sebagai penjamin [],MEDC,MEDC memberikan tambahan informasi terkait transaksi material penandatanganan perjanjian kredit yang mengakibatkan bertambahnya kewajiban keuangan Perseroan secara konsolidasian; dan  menjadikan Perseroan sebagai penjamin
"25 Jul 2025
					14:56:34",Jatuh Tempo Obligasi / Sukuk Korporasi [],MEDC,Bursa mengumumkan jatuh tempo Obligasi Berkelanjutan IV milik MEDC
"28 Jul 2025
					16:29:48",Siaran Pers MedcoEnergi Selesaikan Akuisisi Hak Partisipasi Repsol di PSC Corridor [],MEDC,MEDC merilis sebuah siaran pers berjudul MedcoEnergi Selesaikan Akuisisi Hak Partisipasi Repsol di PSC Corridor
"31 Jul 2025
					20:36:42",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],MEDC,"Laporan Keuangan Interim MEDC menunjukkan pendapatan sebesar USD1.138.390.027, laba periode berjalan sebesar USD42.420.559, dan total aset sebesar USD8.073.314.788"
"31 Jul 2025
					20:57:30",Press Release MedcoEnergi Umumkan Kinerja Semester Pertama [],MEDC,MEDC merilis sebuah press release berjudul MedcoEnergi Umumkan Kinerja Semester Pertama tahun ini
"31 Jul 2025
					21:13:27",Press Release MedcoEnergi Mulai Produksi Perdana dari Proyek Terubuk WHP-M [],MEDC,MEDC merilis sebuah press release berjudul MedcoEnergi Mulai Produksi Perdana dari Proyek Terubuk WHP-M
"02 Jul 2025
					19:35:43",Siaran Pers - PGN dan Mubadala Energy Jajaki Potensi Pasokan Gas dari Blok Andaman [],PGAS,PGAS merilis sebuah siaran pers berjudul PGN dan Mubadala Energy Jajaki Potensi Pasokan Gas dari Blok Andaman
"04 Jul 2025
					16:51:34",Laporan Bulanan Registrasi Pemegang Efek [],PGAS,Laporan Bulanan Registrasi Pemegang Efek PGAS menunjukkan kenaikan pemegang saham sebanyak 11.743 pemegang
"09 Jul 2025
					11:55:24",Pengangkatan anggota Direksi Perseroan sebagai anggota Direksi PT Pertamina International Shipping (PIS).  [],PGAS,PGAS melaporkan pengangkatan anggota direksi perseroan sebagai anggota Direksi PT Pertamina International Shipping
"21 Jul 2025
					13:02:05",Pemberitahuan Rencana Rapat Umum Pemegang Saham Luar Biasa [],PGAS,PGAS memberitahukan rencana RUPSLB yang akan dilakukan dalam bulan mendatang
"21 Jul 2025
					16:10:08",Rencana Penyampaian Laporan Keuangan Kuartal II Ditelaah secara terbatas [],PGAS,PGAS menyampaikan rencana penyampaian Laporan Keuangan Kuartal II tahun ini
"21 Jul 2025
					20:12:26",Penyampaian Bukti Iklan Pemberitahuan RUPS [],PGAS,"PGAS menyampaikan bukti pemberitahuan RUPS melalui media situs web perseroan, IDX dan KSEI"
"01 Jul 2025
					22:57:07","PLTP Lumut Balai Unit 2 Beroperasi Penuh, PGE Tambah Kapasitas Terpasang 55 MW Menuju Target 1 GW []",PGEO,"PGEO merilis sebuah press release berjudul PLTP Lumut Balai Unit 2 Beroperasi Penuh, PGE Tambah Kapasitas Terpasang 55 MW Menuju Target 1 GW"
"07 Jul 2025
					16:07:44",Laporan Bulanan Registrasi Pemegang Efek [],PGEO,Laporan Bulanan Registrasi Pemegang Efek PGEO menunjukkan kenaikan pemegang saham sebanyak 1.227 pemegang
"14 Jul 2025
					22:03:01",Pemberitahuan Rencana Rapat Umum Pemegang Saham Luar Biasa [],PGEO,PGEO memberitahukan rencana RUPSLB yang akan dilakukan dalam bulan mendatang 
"15 Jul 2025
					15:00:08",Laporan Penggunaan Dana Hasil Penawaran Umum [],PGEO,PGEO melaporkan penggunaan dana hasil penawaran umum IPO saham
"15 Jul 2025
					16:03:37",Penyampaian Bukti Iklan Pemberitahuan RUPS [],PGEO,"PGEO menyampaikan bukti pemberitahuan RUPS melalui media situs web perseroan, IDX dan KSEI"
"15 Jul 2025
					16:20:40",Perubahan Internal Audit [],PGEO,PGEO melaporkan perubahan internal audit berupa ketua unit internal audit baru
"22 Jul 2025
					18:24:51","Bisnis Tumbuh, Komunitas Naik Kelas: PGE Bawa Kopi Kamojang Tembus Pasar Asia dan Eropa dengan Teknologi  Geothermal Dry House []",PGEO,"PGEO merilis sebuah press release berjudul Bisnis Tumbuh, Komunitas Naik Kelas: PGE Bawa Kopi Kamojang Tembus Pasar Asia dan Eropa dengan Teknologi  Geothermal Dry House"
"29 Jul 2025
					15:56:00",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],PGEO,"Laporan Keuangan Interim PGEO menunjukkan pendapatan sebesar USD204.850 ribu, laba periode berjalan sebesar USD68.932 ribu, dan total aset sebesar USD3.045.885 ribu"
"30 Jul 2025
					11:47:51",Penyampaian Bukti Iklan Panggilan RUPS [],PGEO,"PGEO menyampaikan bukti pemberitahuan RUPS melalui media situs web perseroan, IDX dan KSEI"
"31 Jul 2025
					18:48:40",Pemanggilan Rapat Umum Pemegang Saham Luar Biasa [],PGEO,PGEO melakukan pemanggilan RUPSLB yang membahas perubahan pengurus perseroan
"07 Jul 2025
					11:40:49",Laporan Bulanan Registrasi Pemegang Efek [],PTBA,Laporan Bulanan Registrasi Pemegang Efek PTBA menunjukkan kenaikan pemegang saham sebanyak 6.355 pemegang
"10 Jul 2025
					09:59:50",Laporan Bulanan Aktivitas Eksplorasi [],PTBA,"Laporan Bulanan Aktivitas Eksplorasi PTBA menunjukkan total pengeluaran sebanyak Rp42.260.000.000 untuk proses Coring & Open Hole & Logging Geofisika, Pengambilan Sampel Batubara, Monitoring ToC dan BoC Front Tambang serta aktivitas eksplorasi lainnya"
"15 Jul 2025
					21:47:07",Perubahan Komite Nominasi dan Remunerasi Emiten atau Perusahaan Publik [],PTBA,PTBA melaporkan perubahan Komite Nominasi dan Remunerasi Emiten
"31 Jul 2025
					12:56:39",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],PTBA,"Laporan Keuangan Interim PTBA menunjukkan pendapatan sebesar Rp20.452.391 juta, laba periode berjalan sebesar Rp839.902 juta, dan total aset sebesar Rp42.680.945 juta"
"10 Jul 2025
					17:14:54",Laporan Bulanan Registrasi Pemegang Efek [],SCMA,"Laporan Bulanan Registrasi Pemegang Efek SCMA menunjukkan kenaikan kepemilikan saham pengendali sebesar 1,18% penurunan pemegang saham sebanyak 744 pemegang"
"31 Jul 2025
					17:32:27",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],SCMA,"Laporan Keuangan Interim SCMA menunjukkan  pendapatan sebesar Rp3.323.260.387 ribu, laba periode berjalan sebesar Rp257.265.944 ribu, dan total aset sebesar Rp9.631.445.899 ribu"
"07 Jul 2025
					14:24:36",Laporan Bulanan Registrasi Pemegang Efek [],SMGR,Laporan Bulanan Registrasi Pemegang Efek SMGR menunjukkan penurunan pemegang saham sebanyak 1.554 pemegang
"23 Jul 2025
					22:01:45",Laporan Penggunaan Dana Hasil Penawaran Umum [],SMGR,SMGR melaporkan penggunaan dana hasil penawaran umum Right Issue
"31 Jul 2025
					22:33:20",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],SMGR,"Laporan Keuangan Interim SMGR menunjukkan pendapatan sebesar Rp15.609.016 juta, laba periode berjalan sebesar Rp37.924 juta, dan total aset sebesar Rp76.542.472 juta"
"04 Jul 2025
					15:30:40",Laporan Bulanan Registrasi Pemegang Efek [],SMRA,Laporan Bulanan Registrasi Pemegang Efek SMRA menunjukkan kenaikan pemegang saham sebanyak 749 pemegang
"10 Jul 2025
					16:25:11",Laporan Penggunaan Dana Hasil Penawaran Umum [],SMRA,SMRA melaporkan penggunaan dana hasil penawaran umum Obligasi Berkelanjutan IV
"16 Jul 2025
					15:52:05",Laporan Transaksi Afiliasi [],SMRA,SMRA melaporkan transaksi afiliasi berupa pengurangan modal perusahaan terkendali perseroan sebesar Rp55.250.000.000
"31 Jul 2025
					10:51:01",Rencana Penyampaian Laporan Keuangan Kuartal II Diaudit [],SMRA,SMRA menyampaikan rencana penyampaian Laporan Keuangan Kuartal II tahun ini 
"01 Jul 2025
					16:28:39",Penerbitan SKS Pengganti Karena Hilang PT Telkom Indonesia (Persero) Tbk [],TLKM,TLKM mengumumkan penerbitan SKS pengganti saham hilang sebanyak 15.500 saham
