text-small,f-m-20,f-m-20 2,
"30 Apr 2025
					19:37:01",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],BRIS,"Laporan keuangan BRIS menunjukkan pendapatan sebesar  Rp6.728.340 juta, laba periode berjalan sebesar Rp1.879.797 juta, dan jumlah aset sebesar Rp168.624.075 juta"
"10 Apr 2025
					17:19:15",Laporan Bulanan Registrasi Pemegang Efek [],BRPT,Laporan Bulanan Registrasi Pemegang Efek BRPT menunjukkan penurunan minor jumlah saham free float sebanyak 10.000.000 saham dan kenaikan jumlah pemegang saham sebanyak 1.994 pemegang
"10 Apr 2025
					19:08:01",Penjelasan atas Pemberitaan Media Massa [],BRPT,BRPT memberikan penjelasan atas pemberitaan pelepasan seluruh saham di bisnis logistik
"30 Apr 2025
					17:51:30",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],BRPT,"Laporan keuangan BRPT menunjukkan pendapatan sebesar USD773.749 ribu, laba periode berjalan sebesar USD29.523 ribu, dan jumlah aset sebesar USD10.892.656 ribu"
"30 Apr 2025
					19:01:24",Penyampaian Laporan Tahunan dan Laporan Keberlanjutan [],BRPT,"Laporan tahunan BRPT membahas tentang profil perusahaan, laporan kinerja, tanggung jawab sosial dan laporan keuangan serta laporan keberlanjutan"
"08 Apr 2025
					11:25:21",Laporan Bulanan Registrasi Pemegang Efek [],CPIN,Laporan Bulanan Registrasi Pemegang Efek CPIN menunjukkan kenaikan pemegang saham sebanyak 102 pemegang
"14 Apr 2025
					11:24:58",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],CPIN,CPIN memberitahukan rencana RUPS Tahunan yang akan dilakukan dalam bulan mendatang
"29 Apr 2025
					08:48:55",Penyampaian Laporan Tahunan [],CPIN,"Laporan tahunan CPIN membahas tentang profil perusahaan, laporan kinerja, tanggung jawab sosial dan laporan keuangan"
"29 Apr 2025
					11:02:08",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],CPIN,"CPIN melakukan pemanggilan RUPS Tahunan yang membahas persetujuan laporan tahunan, laporan keuangan tahunan, persetujuan penggunaan laba bersih dan penunjukan kantor akuntan publik"
"29 Apr 2025
					11:10:56",Penyampaian Laporan Keberlanjutan dan ESG [],CPIN,"Laporan Keberlanjutan dan ESG CPIN menunjukkan penggunaan sumber daya, emisi, kondisi sosial dan strategi keberlanjutan"
"30 Apr 2025
					16:19:28",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],CPIN,"Laporan keuangan CPIN menunjukkan pendapatan sebesar Rp17.704.697 juta, laba periode berjalan sebesar Rp1.538.178 juta, dan jumlah aset sebesar Rp43.765.363 juta"
"10 Apr 2025
					11:57:37",Laporan Bulanan Registrasi Pemegang Efek [],CTRA,Laporan Bulanan Registrasi Pemegang Efek CTRA menunjukkan
"30 Apr 2025
					10:48:20",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],CTRA,"Laporan keuangan CTRA menunjukkan pendapatan sebesar Rp2.731.726 juta, laba periode berjalan sebesar Rp668.630 juta, dan jumlah aset sebesar Rp46.580.711 juta"
"30 Apr 2025
					23:55:36",Penyampaian Laporan Tahunan dan/atau Laporan Berkelanjutan dan ESG [],CTRA,"Laporan tahunan CTRA membahas tentang profil perusahaan, laporan kinerja, tanggung jawab sosial dan laporan keuangan"
"07 Apr 2025
					18:32:44",Laporan Bulanan Registrasi Pemegang Efek [],ESSA,Laporan Bulanan Registrasi Pemegang Efek ESSA menunjukkan kenaikan pemegang saham sebanyak 59 pemegang
"16 Apr 2025
					16:34:33","ESSA Umumkan Dividen Keempat Berturut-turut, Gandakan Nilai Setelah Capai Posisi Tanpa Utang []",ESSA,"ESSA menyampaikan sebuah rilis berjudul ESSA Umumkan Dividen Keempat Berturut-turut, Gandakan Nilai Setelah Capai Posisi Tanpa Utang"
"21 Apr 2025
					16:38:51",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],ESSA,"ESSA memberikan ringkasan risalah RUPS Tahunan yang membahas persetujuan laporan keuangan tahunan, pemberian wewenang kepada dewan komisaris untuk menetapkan gaji / honorarium, persetujuan penggunaan laba bersih dan penunjukan kantor akuntan publik"
"21 Apr 2025
					16:48:57",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],ESSA,ESSA menyampaikan informasi terkait dividen tunai sebesar Rp172.269.757.000 dengan nilai per saham sebesar Rp10
"29 Apr 2025
					20:15:26",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],ESSA,"Laporan keuangan ESSA menunjukkan pendapatan sebesar USD 69.622.293, laba periode berjalan sebesar USD 10.680.273, dan jumlah aset sebesar USD 667.203.373"
"10 Apr 2025
					16:04:40",Laporan Bulanan Registrasi Pemegang Efek [],EXCL,"Laporan Bulanan Registrasi Pemegang Efek EXCL menunjukkan penurunan jumlah saham scripless dimiliki oleh Direksi dan Dewan Komisaris kurang dari 5% dan kenaikan jumlah saham free float sebesar 0,08% serta penurunan jumlah pemegang saham sebanyak 720 pemegang"
"11 Apr 2025
					15:48:50",Rencana Penyampaian Laporan Keuangan Kuartal I Ditelaah secara terbatas [],EXCL,EXCL menyampaikan rencana penyampaian laporan keuangan kuartal I
"15 Apr 2025
					21:27:03",Informasi Kupon [],EXCL,"EXCL menginformasikan pembayaran kupon Obligasi Berkelanjutan I Seri D dan E senilai Rp479,750,000 dan Rp1,854,000,000 "
"15 Apr 2025
					21:27:18",Informasi Ijarah Fee [],EXCL,"EXCL menginformasikan pembayaran ijarah fee Sukuk Ijarah Berkelanjutan II Seri D dan E senilai Rp858,500,000 dan Rp1,545,000,000 "
"15 Apr 2025
					21:28:04",Penyampaian Bukti Iklan Hasil RUPO atas Obligasi Berkelanjutan II XL Axiata Tahap I [],EXCL,EXCL menyampaikan bukti iklan hasil RUPO melalui media cetak Media Indonesia
"15 Apr 2025
					21:28:24",Pemberitahuan Hasil RUPO PT XL Axiata Tbk [],EXCL,EXCL memberitahukan hasil RUPO yang membahas persetujuan perubahan Perjanjian Perwaliamanatan Obligasi Berkelanjutan II
"16 Apr 2025
					17:48:03","Penggabungan usaha, pemisahan usaha, peleburan usaha, atau pembentukan usaha patungan []",EXCL,EXCL menyampaikan informasi pengenai penggabungan usaha dengan PT Smartfren Telecom Tbk dan PT Smart Telecom Tbk
"16 Apr 2025
					17:49:21",Perubahan Anggaran Dasar [],EXCL,EXCL melaporkan perubahan anggaran dasar setelah penggabungan usaha
"16 Apr 2025
					17:50:54",Perubahan dalam pengendalian baik langsung maupun tidak langsung terhadap Emiten atau Perusahaan Publik [],EXCL,"EXCL melaporkan perubahan pengendalian yang menjadi pengendalian bersama pihak AGB, WIN, GND, BMT dan GTS"
"16 Apr 2025
					17:52:15",Perubahan Pengurus [],EXCL,EXCL melaporkan perubahan pengurus berupa dewan direktur dan komisaris baru
"16 Apr 2025
					17:53:04",Laporan Pembelian Saham Kembali Sehubungan dengan Proses Penggabungan Usaha Perseroan [],EXCL,EXCL melaporkan pembelian saham kembali sehubungan dengan penggabungan usaha
"16 Apr 2025
					17:55:28",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],EXCL,EXCL melaporkan perubahan kepemilikan saham pemilik >5% yang melakukan pengalihan sebanyak 2.383.446.894 saham atas alasan penggabungan dan penjualan saham
"16 Apr 2025
					21:12:38",Pencatatan Saham [],EXCL,Bursa melaporkan pencatatan 5.071.431.786 saham EXCL pasca penggabungan usaha
"17 Apr 2025
					11:16:01",Perubahan Alamat/Nomor Telepon/Fax/E-Mail/Website/NPWP/NPKP [],EXCL,"EXCL melaporkan perubahan Alamat, Email, Website dan NPWP"
"17 Apr 2025
					15:30:26",Tanggapan atas Permintaan Penjelasan Bursa [],EXCL,EXCL memberikan tanggapan kepada bursa terhadap penggabungan usaha dan memberikan perkembangan perkara dan dampak terhadap perseroan
"17 Apr 2025
					17:13:27",Perubahan Nama Emiten [],EXCL,EXCL mengganti nama dari PT XL Axiata Tbk menjadi PT XLSMART Telecom Sejahtera Tbk
"17 Apr 2025
					18:48:27",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],EXCL,EXCL melaporkan perubahan kepemilikan saham pengendali yang mengalihkan 518.109.309 saham dengan tujuan penyesuaian kepemilikan saham sebagai portofolio investasi sehubungan dengan diselenggarakannya penggabungan usaha
"17 Apr 2025
					18:48:57",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],EXCL,EXCL melaporkan perubahan kepemilikan saham pengendali yang mengalihkan 848.721.930 saham dengan tujuan penyesuaian kepemilikan saham sebagai portofolio investasi sehubungan dengan diselenggarakannya penggabungan usaha
"17 Apr 2025
					18:49:25",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],EXCL,EXCL melaporkan perubahan kepemilikan saham pengendali yang membeli 2.383.446.894 saham dan mengalihkan 848.721.930 saham dengan tujuan penyesuaian kepemilikan saham sebagai portofolio investasi sehubungan dengan diselenggarakannya penggabungan usaha
"17 Apr 2025
					21:40:07",Perubahan Anggaran Dasar [],EXCL,EXCL melaporkan perubahan anggaran dasar setelah penggabungan usaha
"17 Apr 2025
					22:35:37","Siaran Pers: XLSMART Resmi Berdiri, Kekuatan Baru Masa Depan Digital Indonesia []",EXCL,"EXCL merilis sebuah siaran pers berjudul  XLSMART Resmi Berdiri, Kekuatan Baru Masa Depan Digital Indonesia"
"21 Apr 2025
					17:55:46",Perubahan Komite Audit [],EXCL,EXCL melaporkan perubahan komite audit berupa ketua dan anggota baru
"24 Apr 2025
					16:53:21",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],EXCL,EXCL melaporkan perubahan kepemilikan saham seorang direksi yang menjual 2.188.845 saham dengan tujuan pembelian kembali saham sehubungan dengan merger perseroan
"24 Apr 2025
					16:54:57",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],EXCL,EXCL melaporkan perubahan kepemilikan saham seorang direksi yang menjual 4.534.069 saham dengan tujuan pembelian kembali saham sehubungan dengan merger perseroan
"24 Apr 2025
					16:57:08",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],EXCL,EXCL melaporkan perubahan kepemilikan saham seorang direksi yang melakukan pengalihan 60.666 saham dengan tujuan konversi saham pada PT Smartfren Telecom Tbk setelah penggabungan usaha
"25 Apr 2025
					19:28:59",Laporan Hasil Pemeringkatan Pemeringkatan Karena Terdapat Fakta Material [],EXCL,EXCL melaporkan hasil pemeringkatan-pemeringkatan dengan rating AA+ dan dinilai stabil
"29 Apr 2025
					17:02:29",Informasi Ijarah Fee [],EXCL,"EXCL menyampaikan informasi pembayaran ijarah fee Sukuk Ijarah Berkelanjutan I senilai Rp7,911,869,280"
"09 Apr 2025
					16:55:24",Laporan Bulanan Registrasi Pemegang Efek [],GOTO,Laporan Bulanan Registrasi Pemegang Efek GOTO menunjukkan penurunan jumlah saham free float dari 925.501.488.806 menjadi 922.832.225.706 dan penurunan jumlah pemegang saham sebanyak 6.769 pemegang
"28 Apr 2025
					22:44:16",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],GOTO,"Laporan tahunan GOTO membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"29 Apr 2025
					16:36:22",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],GOTO,"Laporan keuangan GOTO menunjukkan pendapatan sebesar Rp4.230.634 juta, rugi periode berjalan sebesar Rp366.593 juta, dan jumlah aset sebesar Rp43.740.723 juta"
"29 Apr 2025
					20:32:43",Grup GoTo Capai Rekor Profitabilitas dan Pertumbuhan yang Kuat di Kinerja Kuartal I Tahun Ini[],GOTO,GOTO menyampaikan sebuah rilis berjudul Grup GoTo Capai Rekor Profitabilitas dan Pertumbuhan yang Kuat di Kinerja Kuartal I Tahun Ini
"10 Apr 2025
					17:02:40",Laporan Bulanan Registrasi Pemegang Efek [],ICBP,Laporan Bulanan Registrasi Pemegang Efek ICBP menunjukkan penurunan pemegang saham sebanyak 329 pemegang
"30 Apr 2025
					17:00:55",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],ICBP,"Laporan tahunan ICBP membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"30 Apr 2025
					19:30:45",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],ICBP,"Laporan keuangan ICBP menunjukkan pendapatan sebesar Rp 20.185.790 juta, laba periode berjalan sebesar Rp 3.034.571 juta dan total aset sebesar Rp 130.730.632 juta"
"30 Apr 2025
					19:42:59",Penyampaian Siaran Pers Kinerja Keuangan PT Indofood CBP Sukses Makmur Tbk [],ICBP,ICBP menyampaikan siaran pers mengenai kinerja kuangan PT Indofood CBP Sukses Makmur Tbk
"08 Apr 2025
					15:07:56",Penandatanganan Perjanjian Jasa Pertambangan: Jasa Penambangan dan Pengangkutan Material Bijih Nikel Bahodopi Blok 2&3 [],INCO,INCO menyampaikan informasi penandatanganan perjanjian jasa pertambangan dan pengangkutan material bijih nikel Bahodopi Blok 2&3
"09 Apr 2025
					18:04:15",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],INCO,INCO memberitahukan rencana RUPS Tahunan yang akan dilakukan dalam bulan mendatang
"10 Apr 2025
					09:40:02",Penyampaian Bukti Iklan Pemberitahuan RUPS [],INCO,"INCO menyampaikan bukti iklan pemberitahuan RUPS melalui media situs web perseroan, IDX dan KSEI"
"10 Apr 2025
					13:28:14",Laporan Bulanan Registrasi Pemegang Efek [],INCO,Laporan Bulanan Registrasi Pemegang Efek INCO menunjukkan penurunan minor jumlah saham free float dan kenaikan jumlah pemegang saham sebanyak 892 pemegang
"14 Apr 2025
					20:50:34",Laporan Bulanan Aktivitas Eksplorasi [],INCO,"Laporan Bulanan Aktivitas Eksplorasi INCO menunjukkan penggunaan biaya sebesar $1.198.240,71, $660.855,15 dan $662.625,27 untuk pengeboran, survei geofisika dan pengambilan sampel"
"23 Apr 2025
					16:53:34",Laporan Informasi atau Fakta Material [],INCO,INCO melaporkan berakhirnya masa jabatan presiden direktur perseroan yang kini menjadi direktur PT Biro Klasifikasi Indonesia
"24 Apr 2025
					13:48:12",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],INCO,"INCO memberikan ringkasan risalah RUPS Tahunan yang membahas persetujuan laporan tahunan dan laporan keuangan tahunan, persetujuan penggunaan laba bersih dan penunjukan kantor akuntan publik, persetujuan remunerasi bagi anggota dewan komisaris dan direktur"
"24 Apr 2025
					16:29:47",Laporan Informasi atau Fakta Material [],INCO,INCO melaporkan seorang direktur yang kini bertugas sebagai PD CEO
"24 Apr 2025
					21:26:06",Penyampaian Laporan Tahunan [],INCO,"Laporan tahunan INCO membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"24 Apr 2025
					23:39:35",Penyampaian Laporan Keberlanjutan dan ESG [],INCO,"Laporan Keberlanjutan dan ESG INCO menunjukkan penggunaan sumber daya, emisi, kondisi sosial dan strategi keberlanjutan"
"24 Apr 2025
					23:48:04",Penyampaian Bukti Iklan Panggilan RUPS [],INCO,"INCO menyampaikan bukti iklan panggilan RUPS melalui media situs web perseroan, IDX dan KSEI"
"29 Apr 2025
					16:35:58",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],INCO,"Laporan keuangan INCO menunjukkan pendapatan sebesar USD 206.525 ribu, laba periode berjalan sebesar USD 21.795 ribu dan total aset sebesar USD 3.182.358 ribu"
"29 Apr 2025
					16:54:02",Siaran Pers Pencapaian Kinerja Keuangan untuk Triwulan Pertama [],INCO,INCO menyampaikan siaran pers pencapaian kinerja keuangan triwulan pertama tahun ini
"24 Apr 2025
					19:07:04","Evaluasi Indeks IDX30, LQ45, IDX80, KOMPAS100, BISNIS-27, MNC36, SMinfra18, dan IDXESGL []",INDEKS,Bursa menginformasikan bahwa Indeks LQ45 tidak mengalami perubahan emiten saham 
"10 Apr 2025
					16:23:31",Laporan Bulanan Registrasi Pemegang Efek [],INDF,Laporan Bulanan Registrasi Pemegang Efek INDF menunjukkan kenaikan pemegang saham sebanyak 211 pemegang
"30 Apr 2025
					17:11:09",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],INDF,"Laporan tahunan INCO membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan dan Laporan Keberlanjutan dan ESG INDF menunjukkan penggunaan sumber daya, emisi, kondisi sosial dan strategi keberlanjutan"
"30 Apr 2025
					19:29:45",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],INDF,"Laporan keuangan INDF menunjukkan pendapatan sebesar Rp 31.555.019 juta, laba periode berjalan sebesar Rp 3.913.781 juta dan total aset sebesar Rp 209.241.582 juta"
"30 Apr 2025
					20:26:04",Penyampaian Siaran Pers Kinerja Keuangan PT Indofood Sukses Makmur Tbk [],INDF,INDF menyampaikan siaran pers kinerja keuangan PT Indofood Sukses Makmur Tbk 
"07 Apr 2025
					12:22:25",Laporan Bulanan Registrasi Pemegang Efek [],INKP,Laporan Bulanan Registrasi Pemegang Efek INKP menunjukkan kenaikan pemegang saham sebanyak 426 pemegang
"11 Apr 2025
					15:04:15",Jatuh Tempo Obligasi / Sukuk Korporasi [],INKP,"Bursa menginformasikan jatuh tempo Obligasi Keberlanjutan IV, Sukuk Mudharabah Keberlanjutan III dan Obligasi USD Berkelanjutan I milik INKP"
"15 Apr 2025
					12:01:23","Pelunasan Obligasi, Sukuk Mudharabah dan Obligasi USD []",INKP,"INKP menginformasikan pelunasan Obligasi Keberlanjutan IV, Sukuk Mudharabah Keberlanjutan III dan Obligasi USD Berkelanjutan I senilai Rp454.775.000.000, Rp158.000.000.000 dan USD 303.000"
"21 Apr 2025
					17:29:47",Informasi Pelunasan Efek [],INKP,"INKP memberikan informasi pelunasan efek Obligasi Berkelanjutan IV senilai Rp385,140,000,000 dan Obligasi USD Berkelanjutan I senilai USD 200,000"
"21 Apr 2025
					17:33:23",Informasi Pelunasan Efek [],INKP,"INKP memberikan informasi pelunasan efek Obligasi Berkelanjutan III senilai Rp1,672,215,000,000 dan Sukuk Mudharabah Berkelanjutan II senilai Rp401,430,000,000"
"30 Apr 2025
					16:12:20",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],INKP,"Laporan keuangan INKP menunjukkan pendapatan sebesar USD 782.718 ribu, laba periode berjalan sebesar USD 140.111 ribu dan total aset sebesar USD 12.047.219 ribu"
"30 Apr 2025
					19:18:22",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],INKP,"Laporan tahunan INKP membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"10 Apr 2025
					15:25:43",Kesiapan Dana Jatuh Tempo Obligasi [],ISAT,ISAT menyampaikan kesiapan dana jatuh tempo Obligasi Berkelanjutan II 
"10 Apr 2025
					16:06:57",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],ISAT,ISAT melaporkan perubahan kepemilikan saham seorang direksi yang membeli 300.000 saham untuk investasi
"10 Apr 2025
					16:49:31",Laporan Bulanan Registrasi Pemegang Efek [],ISAT,"Laporan Bulanan Registrasi Pemegang Efek ISAT menunjukkan kenaikan kepemilikan saham seorang direksi sebesar 0,0114% dan penurunan jumlah saham free float sebesar 0,01% serta kenaikan jumlah pemegang saham sebanyak 313 pemegang"
"14 Apr 2025
					20:26:14",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],ISAT,ISAT memberitahukan rencana RUPS Tahunan yang akan dilakukan dalam bulan depan
"14 Apr 2025
					20:30:13",Rencana Transaksi Perubahan Kegiatan Usaha [],ISAT,"ISAT menyampaikan rencana transaksi perubahan kegiatan usaha yang menunjukkan studi kelayakan, kesiapan finansial dan ketersediaan tenaga ahli"
"25 Apr 2025
					17:44:55",Penyampaian Laporan Tahunan [],ISAT,"Laporan tahunan ISAT membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"25 Apr 2025
					19:41:37",Penyampaian Laporan Keberlanjutan dan ESG [],ISAT,"Laporan Keberlanjutan dan ESG ISAT menunjukkan penggunaan sumber daya, emisi, kondisi sosial dan strategi keberlanjutan"
"29 Apr 2025
					19:47:02",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],ISAT,"ISAT melakukan pemanggilan RUPS Tahunan yang membahas persetujuan laporan tahunan dan laporan keuangan tahunan, persetujuan penggunaan laba bersih dan penunjukan kantor akuntan publik, persetujuan remunerasi bagi anggota dewan komisaris dan direktur, persetujuan atas perubahan susunan direksi, persetujuan atas perubahan anggaran dasar dan pembahasan laporan studi kelayakan penambahan usaha perseroan"
"30 Apr 2025
					12:25:33",Penyampaian Laporan Keuangan [],ISAT,Laporan keuangan ISAT menunjukkan pendapatan sebesar Rp13.577.863 juta dan nilai ekuitas Rp37.904.066 juta
"07 Apr 2025
					16:44:44",Laporan Bulanan Registrasi Pemegang Efek [],ITMG,Laporan Bulanan Registrasi Pemegang Efek ITMG menunjukkan kenaikan pemegang saham sebanyak 1.846 pemegang
"10 Apr 2025
					18:55:45",Perubahan Komite Audit [],ITMG,ITMG melaporkan perubahan komite audit berupa ketua dan anggota baru
"10 Apr 2025
					18:56:19",Laporan Bulanan Aktivitas Eksplorasi [],ITMG,"Laporan Bulanan Aktivitas Eksplorasi ITMG menunjukkan penggunaan biaya sebesar Rp789.840.918,84, Rp4.314.453.231, Rp2.726.654.963 dan Rp2.219.633.076 untuk kegiatan pengeboran, coring, dan pengambilan sampel"
"10 Apr 2025
					23:17:17",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],ITMG,"ITMG memberikan ringkasan risalah RUPS Tahunan yang membahas persetujuan laporan tahunan dan laporan keuangan tahunan, persetujuan penggunaan laba bersih dan penunjukan kantor akuntan publik, persetujuan remunerasi bagi anggota dewan komisaris dan direktur, persetujuan atas perubahan susunan direksi, persetujuan atas perubahan anggaran dasar dan pembahasan laporan studi kelayakan penambahan usaha perseroan"
"11 Apr 2025
					14:46:53",Penyampaian Bukti Iklan Hasil RUPS [],ITMG,ITMG menyampaikan bukti iklan hasil RUPS melalui media situs web perseroan dan IDX
"11 Apr 2025
					19:44:04",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],ITMG,ITMG menyampaikan informasi terkait dividen tunai sebesar USD 153.125.777 dan nilai per saham sebesar Rp2.245
"24 Apr 2025
					13:58:43",Rencana Penyampaian Laporan Keuangan Kuartal I Ditelaah secara terbatas [],ITMG,ITMG menyampaikan rencana penyampaian laporan keuangan kuartal I tahun ini
"10 Apr 2025
					16:50:53",Laporan Bulanan Registrasi Pemegang Efek [],JPFA,Laporan Bulanan Registrasi Pemegang Efek JPFA menunjukkan penurunan pemegang saham sebanyak 1.177 pemegang
"10 Apr 2025
					17:38:06",Perubahan Pengurus [],JPFA,JPFA mengumumkan perubahan pengurus perseroan berupa perubahan dewan komisaris dan direktur
"10 Apr 2025
					18:16:10",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan dan Luar Biasa [],JPFA,"JPFA memberikan ringkasan risalah RUPS yang membahas persetujuan laporan tahunan dan laporan keuangan tahunan, persetujuan penggunaan laba bersih dan penunjukan kantor akuntan publik, persetujuan remunerasi bagi anggota dewan komisaris dan direktur"
"11 Apr 2025
					16:39:55",Penyampaian Bukti Iklan Hasil RUPS [],JPFA,JPFA menyampaikan bukti iklan hasil RUPS melalui media situs web perseroan
"11 Apr 2025
					16:49:46",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],JPFA,JPFA menyampaikan informasi mengenai dividen tunai sebesar Rp813.936.893.070 dan nilai per saham sebesar Rp70
"30 Apr 2025
					17:15:41",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],JPFA,"Laporan keuangan JPFA menunjukkan pendapatan sebesar Rp 14.332.271 juta, laba periode berjalan sebesar Rp 754.109 juta dan total aset sebesar Rp 35.552.680 juta"
"09 Apr 2025
					17:45:22",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka (KOREKSI) [],JSMR,JSMR melaporkan perubahan kepemilikan saham pengendali yang mengalihkan 5.080.509.839 saham untuk pengalihan
"09 Apr 2025
					17:49:52",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka (KOREKSI) [],JSMR,JSMR melaporkan perubahan kepemilikan saham pengendali yang mengalihkan 5.080.509.839 saham untuk pengalihan
"10 Apr 2025
					18:18:19",Laporan Bulanan Registrasi Pemegang Efek [],JSMR,"Laporan Bulanan Registrasi Pemegang Efek JSMR menunjukkan penurunan jumlah saham free float sebesar 0,97% dan penurunan jumlah pemegang saham sebanyak 163 pemegang"
"15 Apr 2025
					11:45:48",Penyampaian Laporan Tahunan [],JSMR,"Laporan tahunan JSMR membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"15 Apr 2025
					14:31:57",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],JSMR,"JSMR melakukan pemanggilan RUPS Tahunan yang membahas persetujuan laporan tahunan dan laporan keuangan tahunan, persetujuan penggunaan laba bersih dan penunjukan kantor akuntan publik, persetujuan atas perubahan susunan pengurus perseroan, laporan realisasi penggunaan dana penawaran umum dan penetapan gaji / honorarium untuk direksi / dewan komisaris perseroan"
"16 Apr 2025
					11:05:46",Penyampaian Laporan Keberlanjutan dan ESG [],JSMR,"Laporan Keberlanjutan dan ESG JSMR menunjukkan penggunaan sumber daya, emisi, kondisi sosial dan strategi keberlanjutan"
"24 Apr 2025
					18:44:24",Transaksi Afiliasi [],JSMR,JSMR melaporkan transaksi afiliasi antara dua perusahaan di bawah kendali perseroan dengan objek transaksi berupa transaksi pemberian fasilitas pinjaman senilai Rp1.000.000.000
"30 Apr 2025
					08:55:58",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],JSMR,"Laporan keuangan JSMR menunjukkan pendapatan sebesar Rp 6.459.639 juta, laba periode berjalan sebesar Rp 1.206.427 juta dan total aset sebesar Rp 142.709.825 juta"
"10 Apr 2025
					09:39:03",Laporan Bulanan Registrasi Pemegang Efek [],KLBF,"Laporan Bulanan Registrasi Pemegang Efek KLBF menunjukkan penurunan kepemilikan saham Scripless dan kenaikan saham treasury sebesar 0,25% serta penurunan jumlah pemegang saham sebanyak 46 pemegang"
"15 Apr 2025
					13:28:06",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],KLBF,KLBF memberitahukan rencana RUPS Tahunan yang akan dilakukan dalam bulan mendatang
"25 Apr 2025
					16:50:44",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],KLBF,"Laporan tahunan KLBF membahas tentang profil perusahaan, kinerja tahunan, tata kelola, tanggung jawab sosial dan laporan keuangan"
"30 Apr 2025
					09:32:29",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [],KLBF,"Laporan keuangan KLBF menunjukkan pendapatan sebesar Rp 8.845.368.157.355, laba periode berjalan sebesar Rp 1.110.457.824.400 dan total aset sebesar Rp 30.579.056.120.481"
"30 Apr 2025
					17:18:56",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],KLBF,"KLBF melakukan pemanggilan RUPS Tahunan yang membahas persetujuan laporan tahunan dan laporan keuangan tahunan, persetujuan penggunaan laba bersih dan penunjukan kantor akuntan publik, persetujuan atas perubahan susunan pengurus perseroan, penetapan gaji / honorarium untuk direksi / dewan komisaris perseroan"
"08 Apr 2025
					13:52:33",Perubahan Corporate Secretary [],MAPA,MAPA melaporkan perubahan corporate secretary
