text-small,f-m-20,f-m-20 2,
"09 Mei 2025
					20:01:02",Informasi Kupon [],EXCL,"EXCL mengumumkan informasi kupon obligasi dengan tingkat bunga 10,34% dan nilai nominal Rp2.338.175.310, serta tambahan cicilan bunga 0,34% per tahun akibat penurunan peringkat."
"09 Mei 2025
					20:02:22",Informasi Ijarah Fee [],EXCL,"EXCL mengumumkan informasi ijarah fee sukuk dengan tingkat 10,04% dan 10,34%, nilai nominal Rp365.875.050 dan Rp653.683.420, serta tambahan 0,34% per tahun akibat penurunan peringkat."
"14 Mei 2025
					16:39:26","Penyampaian Bukti Iklan Pengumuman Hasil Penggabungan Usaha PT XL Axiata Tbk, PT Smartfren Telecom Tbk, dan PT Smart Telecom []",EXCL,"EXCL menyampaikan bukti iklan pengumuman hasil penggabungan usaha dengan entitas lain, dimuat di media massa."
"28 Mei 2025
					17:36:44",Informasi Kupon [],EXCL,"EXCL mengumumkan informasi kupon obligasi berkelanjutan dengan tingkat bunga antara 7,09% hingga 8,59% dan nilai nominal antara Rp3.579.354.461 hingga Rp12.677.734.652, serta tambahan 0,34% per tahun akibat penurunan peringkat."
"28 Mei 2025
					17:37:43",Informasi Ijarah Fee [],EXCL,"EXCL mengumumkan informasi ijarah fee sukuk dengan tingkat antara 7,09% hingga 8,59% dan nilai nominal antara Rp2.718.691.876 hingga Rp11.741.248.856, serta tambahan 0,34% per tahun akibat penurunan peringkat."
"02 Mei 2025
					16:32:30",Pengunduran Diri Anggota Direksi dan Dewan Komisaris Perseroan [],GOTO,"GOTO mengumumkan pengunduran diri anggota direksi dan dewan komisaris serta menyatakan tidak ada dampak merugikan terhadap operasional, kondisi hukum, keuangan, dan kelangsungan usaha."
"08 Mei 2025
					08:15:06",Informasi material lainnya [],GOTO,"GOTO mengklarifikasi spekulasi media mengenai rencana transaksi dengan pihak lain dan menyatakan belum ada keputusan atau kesepakatan, sambil menegaskan kinerja keuangan periode terkait dengan EBITDA disesuaikan tertinggi serta pertumbuhan GTV inti."
"08 Mei 2025
					16:40:07",Laporan Bulanan Registrasi Pemegang Efek [],GOTO,"GOTO melaporkan registrasi pemegang efek bulanan dengan total saham tercatat 1.191.144.997.220 lembar, free float 920.894.413.406 lembar, jumlah pemegang saham 318.597, serta rasio SDHSM 1:30 dengan voting power 57,689998626708984%."
"09 Mei 2025
					17:00:57",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan dan Luar Biasa [],GOTO,"GOTO mengumumkan rencana RUPS Tahunan dan Luar Biasa untuk tahun buku terkait, diselenggarakan di Jakarta Selatan, dengan tanggal pencatatan pemegang saham yang berhak hadir."
"09 Mei 2025
					17:01:30",Keterbukaan Informasi atas Rencana Pengalihan Saham Perseroan Hasil Pembelian Kembali [],GOTO,"GOTO menyampaikan keterbukaan informasi atas rencana pengalihan saham hasil pembelian kembali dan menyatakan tidak ada dampak negatif terhadap operasional, hukum, atau kelangsungan usaha."
"09 Mei 2025
					17:02:11",Keterbukaan Informasi atas Rencana Pembelian Kembali Saham Perseroan [],GOTO,"GOTO menyampaikan keterbukaan informasi atas rencana pembelian kembali saham dan menyatakan tidak ada dampak negatif terhadap operasional, hukum, atau kelangsungan usaha."
"16 Mei 2025
					17:08:42",Penjelasan atas Permintaan Penjelasan Bursa [],GOTO,"GOTO menyampaikan tanggapan atas permintaan penjelasan bursa terkait keterbukaan informasi, dengan lampiran tanggapan."
"27 Mei 2025
					16:30:08",Pemanggilan Rapat Umum Pemegang Saham Tahunan dan Luar Biasa [],GOTO,"GOTO menyampaikan pemanggilan RUPS Tahunan dan Luar Biasa dengan agenda antara lain laporan tahunan, remunerasi, penunjukan auditor, laporan buyback, program kepemilikan saham, perubahan anggaran dasar, perubahan pengurus, pengalihan saham hasil buyback, buyback, dan pembatalan penambahan modal tanpa HMETD."
"27 Mei 2025
					19:45:08",Penyampaian Bukti Iklan Panggilan RUPS [],GOTO,"GOTO menyampaikan bukti iklan pemanggilan RUPS Tahunan dan Luar Biasa yang dimuat di situs web perseroan, bursa, dan KSEI."
"09 Mei 2025
					16:38:16",Laporan Bulanan Registrasi Pemegang Efek [],ICBP,"ICBP melaporkan registrasi pemegang efek periode terkait dengan total saham tercatat 11.661.908.000 lembar, free float 2.270.228.192 lembar (19,47%), dan jumlah pemegang saham 34.999; pengendali 80,53%."
"13 Mei 2025
					17:06:08",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],ICBP,ICBP mengumumkan rencana RUPS Tahunan untuk tahun buku terkait.
"28 Mei 2025
					18:21:25",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],ICBP,"ICBP menyampaikan pemanggilan RUPS Tahunan untuk tahun buku terkait dengan agenda persetujuan laporan tahunan dan keuangan, penggunaan laba bersih, remunerasi pengurus, dan penunjukan akuntan publik."
"08 Mei 2025
					09:56:24",Laporan Bulanan Registrasi Pemegang Efek [],INCO,"INCO melaporkan registrasi pemegang efek periode terkait dengan total saham tercatat 10.539.784.534 lembar, free float 2.149.126.417 lembar (20,39%), dan jumlah pemegang saham 42.043."
"16 Mei 2025
					14:38:37",Siaran Pers Rapat Umum Pemegang Saham Tahunan 2025 [],INCO,INCO menyampaikan siaran pers hasil RUPS Tahunan periode terkait.
"20 Mei 2025
					15:02:51",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],INCO,"INCO menyampaikan ringkasan RUPS Tahunan dengan kuorum 85,5103%, menyetujui laba bersih USD57.760.371, dividen tunai USD34.656.223 (60%), sisa sebagai laba ditahan, serta perubahan pengurus."
"20 Mei 2025
					15:32:13",Pemberitahuan Pembagian Dividen 2024 PT Vale Indonesia Tbk  [],INCO,"INCO mengumumkan dividen final tahun buku terkait sebesar 60% dari laba bersih, setara AS$0,00329 per saham (bruto)."
"20 Mei 2025
					18:48:31",Penyampaian Bukti Iklan Hasil RUPS [],INCO,"INCO menyampaikan bukti iklan ringkasan hasil RUPS Tahunan yang dimuat di situs web bursa, perseroan, dan sistem e-RUPS."
"20 Mei 2025
					21:23:06",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai - 20052025 [],INCO,"INCO mengumumkan dividen tunai tahun buku terkait sebesar USD34.656.223, didasari laba bersih USD57.760.371, saldo laba ditahan USD2.179.911.547, dan total ekuitas USD2.732.773.840."
"28 Mei 2025
					18:31:41",Penandatanganan Perjanjian Jasa Pertambangan  [],INCO,"INCO menyampaikan penandatanganan perjanjian jasa pertambangan untuk jasa penambangan dan pengangkutan bijih nikel, lalu mengoreksi keterbukaan informasi terkait."
"30 Mei 2025
					11:55:50",Penandatanganan Perjanjian Jasa Pertambangan  (KOREKSI) [],INCO,INCO menyampaikan koreksi atas keterbukaan informasi penandatanganan perjanjian jasa pertambangan.
"09 Mei 2025
					16:36:33",Laporan Bulanan Registrasi Pemegang Efek [],INDF,"INDF melaporkan registrasi pemegang efek periode terkait dengan total saham tercatat 8.780.426.500 lembar, free float 4.212.511.373 lembar (47,98%), dan jumlah pemegang saham 36.732; pengendali 50,07%."
"13 Mei 2025
					16:51:11",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],INDF,INDF mengumumkan rencana RUPS Tahunan tahun buku terkait
"28 Mei 2025
					18:15:44",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],INDF,"INDF menyampaikan pemanggilan RUPS Tahunan dengan agenda persetujuan laporan tahunan dan keuangan, penggunaan laba bersih, perubahan pengurus, remunerasi, dan penunjukan auditor."
"02 Mei 2025
					16:10:37",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG (KOREKSI) [],INKP,"INKP menyampaikan koreksi Laporan Tahunan & Keberlanjutan/ESG tahun buku terkait dengan total emisi GRK 10.805.636 tCO2e, konsumsi listrik 5.750.390.201 kWh, air 139.615.880 m3, limbah 385.007 ton, serta target pengurangan emisi 54% pada periode mendatang."
"05 Mei 2025
					16:07:15",Laporan Bulanan Registrasi Pemegang Efek [],INKP,"INKP melaporkan registrasi pemegang efek periode terkait dengan total saham tercatat 5.470.982.941 lembar, free float 2.094.957.158 lembar (38,29%), dan jumlah pemegang saham 27.791."
"08 Mei 2025
					15:02:21",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],INKP,INKP mengumumkan rencana RUPS Tahunan tahun buku terkait.
"21 Mei 2025
					20:56:07","Informasi Tambahan Ringkas Penawaran Umum Obligasi Berkelanjutan V Indah Kiat Pulp & Paper Tahap IV Tahun 2025, Sukuk Mudharabah Berkelanjutan IV Indah Kiat Pulp & Paper Tahap IV Tahun 2025 dan Obligasi USD Berkelanjutan II Indah Kiat Pulp & Paper Tahap III Tahun 2025. []",INKP,INKP menyampaikan informasi tambahan ringkas terkait rencana penawaran umum obligasi/sukuk dan obligasi USD.
"23 Mei 2025
					14:47:32",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],INKP,"INKP menyampaikan pemanggilan RUPS Tahunan untuk tahun buku terkait dengan agenda persetujuan laporan tahunan dan keuangan, penggunaan laba bersih, penunjukan auditor, remunerasi, serta perubahan susunan pengurus."
"02 Mei 2025
					17:15:04",Jatuh Tempo Obligasi / Sukuk Korporasi [],ISAT,"Bursa mengumumkan jatuh tempo obligasi ISAT sehingga efek tidak tercatat dan tidak dapat diperdagangkan lagi mulai setelah tanggal jatuh tempo, dengan kode seri tertentu."
"06 Mei 2025
					12:54:34",Penyampaian Laporan Keuangan Interim Yang Ditelaah Secara Terbatas [],ISAT,"ISAT menyampaikan laporan keuangan interim triwulanan dengan total aset Rp113,47 triliun, liabilitas Rp75,56 triliun, ekuitas Rp37,90 triliun, pendapatan Rp13,58 triliun, laba Rp1,41 triliun, dan kas Rp4,28 triliun."
"08 Mei 2025
					15:23:53",Kesiapan Dana Untuk Sukuk Ijarah Berkelanjutan I Indosat Tahap II Tahun 2015 Seri E dan Obligasi Berkelanjutan I Indosat Tahap II Tahun 2015 Seri E [],ISAT,"ISAT menyatakan kesiapan dana untuk pelunasan sukuk ijarah dan obligasi berkelanjutan seri terkait, dengan rincian merujuk lampiran."
"08 Mei 2025
					16:06:43",Laporan Hasil Pemeringkatan Pemeringkatan Tahunan [],ISAT,"ISAT menyampaikan hasil pemeringkatan tahunan untuk serangkaian obligasi/sukuk dengan peringkat AA(idn) outlook stabil dari Fitch Ratings Indonesia, dengan pokok bervariasi antara Rp41 miliar hingga Rp538 miliar."
"09 Mei 2025
					18:17:25",Laporan Bulanan Registrasi Pemegang Efek [],ISAT,"ISAT melaporkan registrasi pemegang efek untuk periode terkait dengan total saham tercatat 32.250.810.957 lembar, free float 5.271.501.620 lembar (16,35%), dan jumlah pemegang saham 17.987."
"09 Mei 2025
					22:07:25",Rencana Transaksi Perubahan Kegiatan Usaha [],ISAT,"ISAT menyampaikan rencana perubahan kegiatan usaha dengan hasil studi kelayakan dinyatakan layak, dan rincian kegiatan lama/baru merujuk lampiran."
"14 Mei 2025
					13:15:16",Rencana Penyelenggaraan Public Expose - Tahunan [],ISAT,"ISAT mengumumkan rencana public expose tahunan untuk tahun buku terkait, diselenggarakan secara fisik dan elektronik dengan agenda paparan publik."
"20 Mei 2025
					16:38:22",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],ISAT,"ISAT melaporkan transaksi pembelian saham oleh direksi sebanyak 160.000 lembar pada harga 1.900, sehingga kepemilikan berubah dari 1.320.000 (0,0041%) menjadi 1.480.000 (0,0046%)."
"23 Mei 2025
					19:00:53",Penyampaian Materi Public Expose - Tahunan [],ISAT,ISAT menyampaikan materi public expose tahunan sebagai tindak lanjut rencana penyelenggaraan.
"26 Mei 2025
					14:05:56",Rencana Transaksi Perubahan Kegiatan Usaha [],ISAT,"ISAT menyampaikan rencana perubahan kegiatan usaha dengan hasil studi kelayakan dinyatakan layak, dan rincian kegiatan lama/baru merujuk lampiran."
"26 Mei 2025
					18:39:00",Penerimaan Surat Permohonan Pengunduran Diri Direktur PT Indosat Tbk (Perseroan) [],ISAT,ISAT menerima surat pengunduran diri seorang direktur yang efektif pada periode terkait.
"27 Mei 2025
					18:35:40",Laporan Hasil Pemeringkatan Pemeringkatan Tahunan [],ISAT,"ISAT menyampaikan hasil pemeringkatan tahunan untuk serangkaian obligasi/sukuk dengan peringkat tertinggi dan outlook stabil, dengan pokok antara Rp41 miliar hingga Rp875 miliar serta jatuh tempo bervariasi."
"05 Mei 2025
					12:25:17",Laporan Bulanan Registrasi Pemegang Efek [],ITMG,"ITMG melaporkan registrasi pemegang efek periode terkait dengan total saham tercatat 1.129.925.000 lembar, pengendali 736.071.000 lembar (65,143%), free float 392.485.520 lembar (34,736%), dan jumlah pemegang saham 53.877."
"09 Mei 2025
					20:07:57",Penyampaian Laporan Keuangan Interim Yang Ditelaah Secara Terbatas [],ITMG,"ITMG menyampaikan laporan keuangan interim triwulanan dengan total aset AS$2.453.596 ribu, liabilitas AS$457.887 ribu, ekuitas AS$1.995.709 ribu, pendapatan AS$482.516 ribu, laba AS$66.423 ribu, dan kas AS$1.062.505 ribu."
"05 Mei 2025
					19:17:08",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],JPFA,"JPFA menyampaikan Laporan Tahunan & Keberlanjutan/ESG tahun buku terkait dengan total emisi GRK 7.121.979 tCO2e (Scope 1 89.754; Scope 2 592.457, Scope 3 6.439.768), konsumsi energi 554.032.268 kWh, air 19.981.265 m3, dan limbah 120.914 ton; target pengurangan emisi 100% pada jangka panjang dan jumlah pegawai 26.593 laki-laki serta 3.982 perempuan."
"09 Mei 2025
					16:38:17",Laporan Bulanan Registrasi Pemegang Efek [],JPFA,"JPFA melaporkan registrasi pemegang efek periode terkait dengan total saham tercatat 11.726.575.201 lembar, pengendali 6.500.176.516 lembar (55,43%), free float 4.809.121.620 lembar (41,01%), dan jumlah pemegang saham 28.043"
"05 Mei 2025
					17:14:18",Laporan Bulanan Registrasi Pemegang Efek [],JSMR,"JSMR melaporkan registrasi pemegang efek periode terkait dengan total saham tercatat 7.257.871.200 lembar, free float 1.786.686.392 lembar (24,62%), dan jumlah pemegang saham 15.949."
"08 Mei 2025
					08:49:59",Perubahan anggota Direksi dan/atau anggota Dewan Komisaris [],JSMR,JSMR menyampaikan perubahan anggota direksi dan/atau dewan komisaris dengan rincian dan dampak merujuk lampiran.
"08 Mei 2025
					14:50:15",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],JSMR,"JSMR menyelenggarakan RUPS Tahunan dengan kuorum 86,036% dan menyetujui seluruh agenda, termasuk laporan tahunan, penggunaan laba, penunjukan auditor, remunerasi, laporan realisasi dana obligasi, serta perubahan susunan pengurus."
"08 Mei 2025
					14:53:32",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan (KOREKSI) [],JSMR,"JSMR menyampaikan koreksi ringkasan RUPS Tahunan dengan kuorum 86,036%, mencakup agenda laporan tahunan, penggunaan laba, penunjukan auditor, remunerasi, laporan realisasi dana, dan perubahan pengurus."
"08 Mei 2025
					17:50:08",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai - 08052025 [],JSMR,"JSMR mengumumkan dividen tunai tahun buku terkait sebesar Rp1.133.891.319.654 atau Rp156,22919 per saham, didasari laba bersih Rp4.535.565.278.615, saldo laba ditahan Rp3.401.673.958.961, dan total ekuitas Rp57.541.156.343.013."
"09 Mei 2025
					22:01:50",Transaksi Afiliasi (KOREKSI) [],JSMR,"JSMR menyampaikan koreksi transaksi afiliasi berupa pemberian fasilitas pinjaman dari entitas terkendali JTT kepada TOL dengan nilai transaksi Rp1.000.000.000, dengan rincian pihak terkait merujuk lampiran."
"02 Mei 2025
					18:04:41",Rencana Pembelian Kembali Saham dalam Kondisi Pasar yang Berfluktuasi secara Signifikan [],KLBF,"KLBF menyampaikan rencana pembelian kembali saham dalam kondisi pasar yang berfluktuasi secara signifikan; informasi tersebut dinyatakan tidak memiliki dampak material terhadap operasional, hukum, kondisi keuangan, atau kelangsungan usaha."
"08 Mei 2025
					10:09:30",Laporan Bulanan Registrasi Pemegang Efek [],KLBF,"KLBF melaporkan registrasi pemegang efek periode terkait dengan total saham tercatat 46.875.122.110 lembar, pengendali 27.185.158.685 lembar (57,99%), free float 18.081.900.601 lembar (38,57%), dan jumlah pemegang saham 33.830."
"09 Mei 2025
					09:23:31",Pencatatan Saham [],KLBF,"Bursa mengumumkan pengurangan modal disetor KLBF dari 46.875.122.110 saham menjadi 46.813.391.540 saham, dengan pengurangan 61.730.570 saham, dan efek tercatat setelah pengurangan modal disetor berlaku efektif pada periode terkait."
"09 Mei 2025
					17:57:49",Penyesuaian Efek Beredar [],KLBF,KLBF menyampaikan penyesuaian efek beredar akibat pembatalan pencatatan 61.730.570 saham sehingga jumlah saham tercatat menjadi 46.813.391.540 lembar.
"22 Mei 2025
					15:50:00",Pengunduran Diri Dewan Komisaris Perseroan [],KLBF,"KLBF menerima pengunduran diri presiden komisaris dan komisaris independen yang efektif pada periode terkait, dengan keputusan akan diputuskan dalam RUPS Tahunan."
"26 Mei 2025
					09:45:49",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],KLBF,"KLBF menyelenggarakan RUPS Tahunan dengan kuorum 89,53%, menyetujui dividen tunai Rp1.685.282.095.440 atau Rp36 per saham, dana cadangan Rp32.406.366.263, remunerasi komisaris maksimum 0,1% dari penjualan neto, penunjukan auditor, dan perubahan pengurus."
"26 Mei 2025
					10:28:52",Perubahan Pengurus [],KLBF,"KLBF mengumumkan perubahan susunan pengurus yang mencakup direksi dan dewan komisaris, dengan tanggal pengangkatan yang berbeda-beda untuk masing-masing posisi."
"26 Mei 2025
					10:29:22",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai - 26052025 [],KLBF,"KLBF mengumumkan dividen tunai tahun buku terkait sebesar Rp1.685.282.095.440 atau Rp36 per saham, dengan dana cadangan Rp32.406.366.263, didasari laba bersih Rp3.240.636.626.331, saldo laba ditahan Rp22.941.791.293.036, dan total ekuitas Rp24.590.433.810.486."
"28 Mei 2025
					17:26:16",Transaksi Afiliasi [],KLBF,"KLBF menyampaikan transaksi afiliasi berupa jual beli aset tetap berwujud antar entitas terkait, dengan nilai transaksi tidak disebutkan, untuk pengembangan bisnis dan tidak berdampak signifikan."
"02 Mei 2025
					14:12:20",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],MAPA,"MAPA menyampaikan Laporan Tahunan & Keberlanjutan/ESG tahun buku terkait dengan total emisi GRK 76.029,5 tCO2e, konsumsi listrik 87.387.300 kWh, serta jumlah pegawai 7.346 laki-laki dan 6.652 perempuan."
"13 Mei 2025
					17:49:18",Laporan Bulanan Registrasi Pemegang Efek [],MAPA,"MAPA melaporkan registrasi pemegang efek periode terkait dengan total saham tercatat 28.504.000.000 lembar, free float 8.749.978.900 lembar (30,7%), dan jumlah pemegang saham 5.792."
"21 Mei 2025
					14:03:17",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],MAPA,"MAPA mengumumkan rencana RUPS Tahunan tahun buku terkait, diselenggarakan di lokasi terkait."
"30 Mei 2025
					19:42:29",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG (KOREKSI) [],MAPA,"MAPA menyampaikan koreksi Laporan Tahunan & Keberlanjutan/ESG tahun buku terkait dengan total emisi GRK 76.029,5 tCO2e, konsumsi listrik 87.387.300 kWh, serta jumlah pegawai 7.346 laki-laki dan 6.652 perempuan."
"02 Mei 2025
					14:05:48",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],MAPI,"MAPI menyampaikan Laporan Tahunan & Keberlanjutan/ESG tahun buku terkait dengan total emisi GRK 249.560,2 tCO2e, konsumsi listrik 286.847.900 kWh, serta jumlah pegawai 15.959 laki-laki dan 14.728 perempuan."
"13 Mei 2025
					17:45:23",Laporan Bulanan Registrasi Pemegang Efek [],MAPI,"MAPI melaporkan registrasi pemegang efek periode terkait dengan total saham tercatat 16.600.000.000 lembar, free float 8.134.000.000 lembar (49%), dan jumlah pemegang saham 16.760."
"21 Mei 2025
					13:59:37",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],MAPI,"MAPI mengumumkan rencana RUPS Tahunan tahun buku terkait, diselenggarakan di lokasi terkait."
"30 Mei 2025
					19:50:49",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG (KOREKSI) [],MAPI,"MAPI menyampaikan koreksi Laporan Tahunan & Keberlanjutan/ESG tahun buku terkait dengan total emisi GRK 249.560,2 tCO2e, konsumsi listrik 286.847.900 kWh, serta jumlah pegawai 15.959 laki-laki dan 14.728 perempuan."
"01 Mei 2025
					00:16:44",Penyampaian Laporan Tahunan & Keberlanjutan dan ESG [],MBMA,"MBMA menyampaikan laporan tahunan dan keberlanjutan/ESG periode terkait dengan total emisi GRK 5.080.433 tCO2e (Scope 1 2.006.549; Scope 2 3.073.884), konsumsi listrik 33.064.515.000.000 kWh, air 6.611.230 m3, limbah 6.196 ton, serta jumlah pegawai 4.036 laki-laki dan 544 perempuan, target net zero jangka panjang dan CSR Rp11 miliar."
"04 Mei 2025
					16:57:41",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],MBMA,MBMA mengumumkan rencana RUPS Tahunan untuk periode terkait dengan waktu penyelenggaraan dan tanggal pencatatan pemegang saham yang berhak hadir.
"04 Mei 2025
					21:56:43",Penyampaian Bukti Iklan Pemberitahuan RUPS [],MBMA,"MBMA menyampaikan bukti iklan pemberitahuan RUPS Tahunan yang dimuat di situs web perseroan, bursa, dan sistem e-RUPS."
"13 Mei 2025
					16:54:34",Laporan Bulanan Registrasi Pemegang Efek [],MBMA,"MBMA melaporkan registrasi pemegang efek periode terkait dengan total saham tercatat 107.995.419.900 lembar, free float 32.181.330.482 lembar (29,8%), jumlah pemegang saham 24.593, dan saham treasury nihil."
"19 Mei 2025
					19:10:50",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],MBMA,"MBMA menyampaikan pemanggilan RUPS Tahunan untuk periode terkait dengan agenda persetujuan laporan tahunan dan keuangan, penggunaan laba bersih, penunjukan auditor, remunerasi, perubahan pengurus, serta laporan realisasi penggunaan dana."
"19 Mei 2025
					20:12:18",Penyampaian Bukti Iklan Panggilan RUPS [],MBMA,"MBMA menyampaikan bukti iklan panggilan RUPS Tahunan yang dimuat di situs web perseroan, bursa, dan sistem e-RUPS."
"04 Mei 2025
					16:55:53",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],MDKA,"MDKA mengumumkan rencana RUPS Tahunan untuk periode terkait, dengan lokasi belum dikonfirmasi dan tanggal pencatatan pemegang saham yang berhak hadir."
"04 Mei 2025
					20:36:28",Penyampaian Bukti Iklan Pemberitahuan RUPS [],MDKA,"MDKA menyampaikan bukti iklan pemberitahuan RUPS Tahunan yang dimuat di situs web perseroan, bursa, dan sistem e-RUPS."
"13 Mei 2025
					18:06:09",Laporan Bulanan Registrasi Pemegang Efek [],MDKA,"MDKA melaporkan registrasi pemegang efek periode terkait dengan total saham tercatat 24.472.983.771 lembar, free float 11.399.613.282 lembar (46,58%), jumlah pemegang saham 44.923, dan saham treasury 57.945.600 lembar."
"19 Mei 2025
					20:45:38",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],MDKA,"MDKA menyampaikan kembali pengumuman RUPS Tahunan karena kendala teknis sistem pelaporan, dengan jadwal RUPS dan tanggal pencatatan pemegang saham yang berhak hadir."
"19 Mei 2025
					20:49:18",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],MDKA,"MDKA menyampaikan pemanggilan RUPS Tahunan dengan agenda persetujuan laporan tahunan, laba, auditor, remunerasi, perubahan pengurus, penetapan pengendali, perpanjangan kuasa PMTHMETD III, perubahan pengalihan saham buyback, laporan LTIP, dan laporan realisasi dana."
"19 Mei 2025
					21:06:40",Penyampaian Bukti Iklan Panggilan RUPS [],MDKA,"MDKA menyampaikan bukti iklan panggilan RUPS Tahunan yang dimuat di situs web perseroan, bursa, dan sistem e-RUPS."
"01 Mei 2025
					00:13:03",Laporan Keberlanjutan dan ESG PT Medco Energi Internasional Tbk (KOREKSI) [],MEDC,"MEDC menyampaikan koreksi Laporan Keberlanjutan dan ESG dengan total emisi GRK 30.387.198,23 tCO2e (Scope 1 5.117.830; Scope 2 62.085,23; Scope 3 25.207.283), konsumsi air 303.442.000 m3, limbah 6.512 ton, serta 2.920 pegawai laki-laki dan 619 perempuan, target net zero jangka panjang dan pengurangan emisi 30% pada periode target."
"02 Mei 2025
					09:57:03",Penyampaian Laporan Keberlanjutan dan ESG [],MEDC,"MEDC menyampaikan Laporan Keberlanjutan dan ESG dengan total emisi GRK 30.387.198,23 tCO2e (Scope 1 5.117.830; Scope 2 62.085,23; Scope 3 25.207.283), konsumsi air 303.442.000 m3, limbah 6.512 ton, serta 2.920 pegawai laki-laki dan 619 perempuan, target net zero jangka panjang dan pengurangan emisi 30% pada periode target."
"02 Mei 2025
					09:58:30",Penyampaian Laporan Keberlanjutan dan ESG [],MEDC,"MEDC menyampaikan Laporan Keberlanjutan dan ESG dengan total emisi GRK 30.387.198,23 tCO2e (Scope 1 5.117.830; Scope 2 62.085,23; Scope 3 25.207.283), konsumsi air 303.442.000 m3, limbah 6.512 ton, serta 2.920 pegawai laki-laki dan 619 perempuan, target net zero jangka panjang dan pengurangan emisi 30% pada periode target."
"05 Mei 2025
					15:28:28",Penawaran Tender Tahun 2025 PT Medco Energi Internasional Tbk [],MEDC,"MEDC menyampaikan penawaran tender tunai untuk surat utang senior seri tertentu dengan pokok terutang masing-masing US$242.319.000 dan US$418.708.000, tidak termasuk bunga."
"06 Mei 2025
					10:43:33",Laporan Bulanan Registrasi Pemegang Efek [],MEDC,"MEDC melaporkan registrasi pemegang efek dengan total saham tercatat 25.136.231.252 lembar, free float 5.902.735.264 lembar (23,48%), dan jumlah pemegang saham 36.941."
"08 Mei 2025
					10:30:32",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],MEDC,"MEDC menyampaikan pemanggilan RUPS Tahunan dengan agenda persetujuan laporan tahunan, penggunaan laba, penunjukan auditor, remunerasi, buyback, pengalihan saham buyback, dan laporan realisasi dana."
"08 Mei 2025
					14:31:58",Penyampaian Laporan Tahunan (KOREKSI) [],MEDC,MEDC menyampaikan koreksi Laporan Tahunan periode terkait.
"08 Mei 2025
					14:43:24",Penyampaian Laporan Keberlanjutan dan ESG (KOREKSI) [],MEDC,"MEDC menyampaikan koreksi Laporan Keberlanjutan dan ESG dengan total emisi GRK 30.387.198,23 tCO2e (Scope 1 5.117.830, Scope 2 62.085,23, Scope 3 25.207.283), konsumsi air 303.442.000 m3, limbah 6.512 ton, serta 2.920 pegawai laki-laki dan 619 perempuan; target net zero jangka panjang dan pengurangan emisi 30% pada periode target."
"09 Mei 2025
					22:28:58",Press Release MedcoEnergi Terbitkan Obligasi Sebesar AS$400 Juta [],MEDC,MEDC menyampaikan siaran pers mengenai penerbitan obligasi senilai AS$400 juta.
"14 Mei 2025
					17:11:29",Perjanjian Pinjam Meminjam antara Perseroan dengan PT Satria Raksa Buminusa  [],MEDC,MEDC mengumumkan perjanjian pinjam-meminjam dengan entitas anaknya senilai Rp33.000.000.000 tanpa bunga dan berlaku sampai periode mendatang.
"16 Mei 2025
					22:48:12",Press Release Mengenai Presiden Prabowo Resmikan Produksi Perdana Lapangan Forel dan Terubuk MedcoEnergi [],MEDC,MEDC menyampaikan siaran pers mengenai peresmian produksi perdana dua lapangan oleh pejabat pemerintah.
"19 Mei 2025
					15:43:57",Penawaran Tender [],MEDC,MEDC mengumumkan hasil tender awal untuk surat utang senior dengan pokok terutang masing-masing AS$242.319.000 dan AS$418.708.000.
