text-small,f-m-20,f-m-20 2,
"24 Nov 2025
					23:49:54",Informasi Tambahan Ringkas PUB Obligasi Berkelanjutan I dan Sukuk Mudharabah Berkelanjutan I  [],MBMA,MBMA memberikan informasi tambahan terkait penawaran umum berkelanjutan Obligasi Berkelanjutan I dan Sukuk Mudharabah Berkelanjutan I
"25 Nov 2025
					00:14:18",Penyampaian Bukti Iklan Penyampaian Bukti Iklan Informasi Tambahan Ringkas PUB Obligasi Berkelanjutan I Merdeka Battery Materials Tahap III dan Sukuk Mudharabah Berkelanjutan I Merdeka Battery Materials Tahap III [],MBMA,MBMA menyampaikan bukti iklan informasi tambahan melalui media situs web perseroan dan situs web Bursa Efek Indonesia
"10 Nov 2025
					21:26:38",Laporan Bulanan Registrasi Pemegang Efek [],MDKA,"Laporan Bulanan Registrasi Pemegang Efek MDKA menunjukkan penurunan saham treasury dan kenaikan kepemilikan saham scripless sebesar 0,004%, kenaikan jumlah saham free float sebesar 0,22% dan penurunan jumlah pemegang saham sebanyak 12.291 pemegang"
"21 Nov 2025
					13:42:36",Informasi Pelunasan Efek [],MDKA,"MDKA melaporkan pelunasan efek Obligasi Berkelanjutan IV dengan nilai nominal Rp3,100,555,000,000 "
"05 Nov 2025
					11:08:51",Laporan Bulanan Registrasi Pemegang Efek [],MEDC,"Laporan Bulanan Registrasi Pemegang Efek MEDC menunjukkan penurunan kepemilikan saham Scripless, penurunan jumlah saham free float dan kenaikan saham treasury sebesar 0,11 persen dan penurunan jumlah pemegang saham sebanyak 164 pemegang"
"06 Nov 2025
					11:05:43","Press Release MedcoEnergi Bergabung dengan OGMP 2.0, Perkuat Komitmen terhadap Strategi Net-Zero []",MEDC,"MEDC merilis sebuah press release yang menyatakan bahwa anak perusahaannya PT Medco E & P Indonesia, telah resmi bergabung dengan Oil & Gas Methane Partnership (OGMP) 2.0, inisiatif utama dari United Nations Environment Programme (UNEP) yang bertujuan meningkatkan pengukuran dan pelaporan emisi metana di industri migas."
"12 Nov 2025
					15:39:44",Press Release MedcoEnergi Tambah Kapasitas 39 MW pada Sistem Kelistrikan Batam_Bintan [],MEDC,"MEDC merilis sebuah press release yang menyatakan bahwa MEDC memulai operasi komersial pembangkit listrik add-on Combined Cycle Power Plant (CCPP) berkapasitas 39 MW yang berlokasi di Tanjung Uncang, Batam"
"13 Nov 2025
					09:46:43",Pengumuman Kurs Tengah BI untuk Dividen Interim [],MEDC,MEDC mengumumkan konversi kurs untuk dividen interim sebesar Rp16.698/AS$
"23 Nov 2025
					19:28:43",Press Release MedcoEnergi Memulai Perdagangan di OTCQX Best Market [],MEDC,MEDC merilis sebuah press release yang menyatakan bahwa MEDC memulai perdagangan di OTCQX Best Market di bawah ticker MDCOY
"03 Nov 2025
					15:34:38",Perubahan Internal Audit [],PGAS,PGAS melaporkan perubahan internal audit berupa ketua unit internal audit baru
"05 Nov 2025
					15:51:48",Laporan Bulanan Registrasi Pemegang Efek [],PGAS,Laporan Bulanan Registrasi Pemegang Efek PGAS menunjukkan penurunan pemegang saham sebanyak 675 pemegang
"20 Nov 2025
					10:48:39",Pemberitahuan Rencana Rapat Umum Pemegang Saham Luar Biasa [],PGAS,PGAS memberitahukan rencana RUPSLB yang akan dilakukan dalam bulan mendatang
"20 Nov 2025
					20:25:09",Penyampaian Bukti Iklan Pemberitahuan RUPS [],PGAS,"PGAS menyampaikan bukti iklan pemberitahuan RUPS melalui media situs web perseroan, situs web Bursa Efek Indonesia dan situs web penyedia E-RUPS"
"05 Nov 2025
					14:14:09",Laporan Bulanan Registrasi Pemegang Efek [],PGEO,"Laporan Bulanan Registrasi Pemegang Efek PGEO menunjukkan kenaikan jumlah saham free float sebesar 0,02% dan penurunan jumlah pemegang saham sebanyak 375 pemegang"
"06 Nov 2025
					19:34:05",Laporan Hasil Public Expose - Tahunan [],PGEO,PGEO melaporkan hasil public expose tahunan yang dihadiri oleh 951 peserta 
"27 Nov 2025
					21:58:00",Keterbukaan Informasi atas Pengunduran Diri Anggota Direksi PT Pertamina Geothermal Energy Tbk (Perseroan) [],PGEO,PGEO menyampaikan keterbukaan informasi atas pengunduran diri direktur utama perseroan 
"05 Nov 2025
					13:45:36",Laporan Bulanan Registrasi Pemegang Efek [],PTBA,Laporan Bulanan Registrasi Pemegang Efek PTBA menunjukkan kenaikan pemegang saham sebanyak 2.454 pemegang
"07 Nov 2025
					14:15:54",Pemberitahuan Rencana Rapat Umum Pemegang Saham Luar Biasa [],PTBA,PTBA memberitahukan rencana RUPSLB yang akan dilakukan dalam bulan mendatang secara fisik
"07 Nov 2025
					14:34:30",Penyampaian Bukti Iklan Pemberitahuan RUPS [],PTBA,"PTBA menyampaikan bukti iklan pemberitahuan RUPS melalui media situs web perseroan, situs web Bursa Efek Indonesia dan situs web KSEI"
"12 Nov 2025
					16:45:01",Keterbukaan Informasi Penandatanganan Fasilitas Berjangka Senior [],PTBA,PTBA menyampaikan keterbukaan informasi penandatanganan fasilitas berjangka senior senilai Rp3.558.000.000.000 untuk membiayai pembangunan projek
"24 Nov 2025
					14:38:58",Pemanggilan Rapat Umum Pemegang Saham Luar Biasa [],PTBA,"PTBA melakukan pemanggilan RUPSLB yang membahas persetujuan perubahan anggaran dasar perseroan, delegasi wewenang persetujuan rencana kerja dan anggaran perseroan dan rencana jangka panjang perusahaan"
"24 Nov 2025
					15:47:51",Penyampaian Bukti Iklan Panggilan RUPS [],PTBA,"PTBA menyampakan bukti iklan panggilan RUPS melalui media situs web perseroan, situs web Bursa Efek Indonesia dan situs web KSEI"
"10 Nov 2025
					17:30:15",Laporan Bulanan Registrasi Pemegang Efek [],SCMA,"Laporan Bulanan Registrasi Pemegang Efek SCMA menunjukkan kenaikan kepemilikan saham pengendali sebesar 0,39% dan penurunan jumlah saham free float sebesar 0,4% serta kenaikan jumlah pemegang saham sebanyak 3.161 pemegang"
"11 Nov 2025
					14:52:26",Jadwal Dividen Tunai Interim [],SCMA,SCMA memberikan jadwal dividen tunai interim senilai Rp571.206.378.465 dengan pembagian senilai Rp9 per saham
"04 Nov 2025
					18:17:43",Laporan Bulanan Registrasi Pemegang Efek [],SMGR,Laporan Bulanan Registrasi Pemegang Efek SMGR menunjukkan penurunan pemegang saham sebanyak 245 pemegang
"09 Nov 2025
					23:04:38",Jatuh Tempo Obligasi / Sukuk Korporasi [],SMGR,Bursa melaporkan jatuh temponya Obligasi Berkelanjutan II SMGR
"13 Nov 2025
					15:13:09",Pemberitahuan Rencana Rapat Umum Pemegang Saham Luar Biasa [],SMGR,SMGR memberitahukan rencana RUPSLB yang akan dilakukan dalam bulan mendatang
"20 Nov 2025
					14:22:21",Penyampaian Bukti Iklan Pemberitahuan RUPS [],SMGR,"SMGR menyampaikan bukti iklan pemberitahuan RUPS melalui media situs web Bursa Efek Indonesia, situs web KSEI dan situs web SIG"
"28 Nov 2025
					17:04:57",Pemanggilan Rapat Umum Pemegang Saham Luar Biasa [],SMGR,"SMGR melakukan pemanggilan RUPSLB yang membahas persetujuan perubahan anggaran dasar perseroan, delegasi wewenang persetujuan rencana kerja dan anggaran perseroan"
"05 Nov 2025
					16:56:08",Laporan Bulanan Registrasi Pemegang Efek [],SMRA,Laporan Bulanan Registrasi Pemegang Efek SMRA menunjukkan perubahan minor kepemilikan saham Scrip dan Scripless serta kenaikan jumlah pemegang saham sebanyak 1.792 pemegang
"17 Nov 2025
					15:24:04",Laporan Transaksi Afiliasi [],SMRA,SMRA melaporkan transaksi afiliasi oleh anak perusahaan dengan anak perusahaan lainnya dengan objek transaksi berupa Penambahan Modal senilai Rp139.101.600.000 dan Rp 92.734.400.000
"27 Nov 2025
					13:43:45",Penyampaian Laporan Keuangan Interim Yang Ditelaah Secara Terbatas [],SMRA,"Laporan Keuangan Interim SMRA menunjukkan laba periode berjalan sebesar Rp891,10 miliar, penjualan dan pendapatan usaha sebesar Rp6,41 triliun dan total aset perseroan sebesar Rp37,04 triliun"
"27 Nov 2025
					16:57:31",Penyampaian Bukti Iklan Informasi Laporan Keuangan Interim [],SMRA,SMRA menyampaikan bukti iklan informasi laporan keuangan interim melalui media situs web perseroan dan situs web Bursa Efek Indonesia
"28 Nov 2025
					22:10:58",Pembelian atau penjualan aset yang sifatnya penting [],SMRA,SMRA melaporkan penjualan aset berupa saham milik anak perusahaan senilai Rp536.286.800.000
"07 Nov 2025
					15:51:32",Laporan Bulanan Registrasi Pemegang Efek [],TLKM,Laporan Bulanan Registrasi Pemegang Efek TLKM menunjukkan perubahan minor pada kepemilikan saham Scrip dan Scripless serta penurunan jumlah pemegang saham sebanyak 3.633 pemegang
"20 Nov 2025
					23:01:31",Pemanggilan Rapat Umum Pemegang Saham Luar Biasa [],TLKM,"TLKM melakukan pemanggilan RUPSLB yang membahas persetujuan rencana perseroan untuk melakukan pemisahan bisnis dan aset Wholesale Fiber Connectivity ke anak perusahaan, persetujuan perubahan anggaran dasar perseroan, delegasi wewenang persetujuan rencana kerja dan anggaran perseroan, persetujuan rencana perseroan untuk menerima penugasan khusus dari pemerintah pusat dan perubahan susunan pengurus"
"21 Nov 2025
					08:22:20",Penyampaian Pengunduran Diri Komisaris Independen PT Telkom Indonesia (Persero) Tbk [],TLKM,TLKM melaporkan pengunduran diri seorang komisaris independen perusahaan
"28 Nov 2025
					22:25:40",Penjelasan atas Pemberitaan Media Massa [],TLKM,TLKM memberikan klarifikasi atas pemberitaan pembiayaan fiktif PT Telkom
"10 Nov 2025
					11:16:43",Laporan Bulanan Registrasi Pemegang Efek [],TMAS,Laporan Bulanan Registrasi Pemegang Efek TMAS menunjukkan kenaikan pemegang saham sebanyak 215 pemegang
"06 Nov 2025
					10:35:48",Laporan Bulanan Registrasi Pemegang Efek [],TOWR,Laporan Bulanan Registrasi Pemegang Efek TOWR menunjukkan kenaikan pemegang saham sebanyak 963 pemegang
"17 Nov 2025
					20:15:09","Penandatanganan Perubahan dan Pernyataan Kembali Perjanjian Fasilitas Pinjaman Berulang dan Pinjaman Berjangka antara Protelindo, Iforte, BIT, SUPR, IPI, VTS, IEN, IBST dengan PT Bank Permata Tbk []",TOWR,TOWR mengumumkan penandatanganan peruabahan dan pernyataan kembali Perjanjian Fasilitas Pinjaman Berulang dan Pinjaman Berjangka dari berbagai perusahaan
"21 Nov 2025
					16:53:06",Penandatanganan Amandemen Perjanjian Fasilitas Pinjaman Bergulir antara Protelindo dengan PT Bank BNP Paribas Indonesia [],TOWR,TOWR mengumumkan penandatanganan amandemen perjanjian fasilitas pinjaman untuk perpanjangan waktu fasilitas
"07 Nov 2025
					18:05:38",Laporan Bulanan Registrasi Pemegang Efek [],UNTR,Laporan Bulanan Registrasi Pemegang Efek UNTR menunjukkan penurunan dan kenaikan minor kepemilikan saham Scrip dan Scripless serta kenaikan jumlah pemegang saham sebanyak 424 pemegang
"11 Nov 2025
					16:11:08",Transaksi Afiliasi [],UNTR,UNTR melaporkan transaksi afiliasi anak perusahaan PT Tuah Turangga Agung dengan anak perusahaan Turangga Resources Pte. Ltd. dengan objek transaksi berupa Perjanjian Pinjaman senilai Rp15.000.000
"10 Nov 2025
					11:44:55",Laporan Bulanan Registrasi Pemegang Efek [],UNVR,Laporan Bulanan Registrasi Pemegang Efek UNVR menunjukkan kenaikan minor jumlah saham free float dan kenaikan jumlah pemegang saham sebanyak 424 pemegang
"18 Nov 2025
					23:17:32",Penerbitan SKS Pengganti Karena Saham Hilang PT Unilever Indonesia Tbk [],UNVR,UNVR menerbitkan SKS pengganti saham hilang sebanyak 1.243.000 saham
